資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20201211,0050,1,94067,20053260,2.05
20201211,0050,2,77917,144525705,14.84
20201211,0050,3,7191,55033866,5.65
20201211,0050,4,1938,24695603,2.53
20201211,0050,5,1050,19175283,1.96
20201211,0050,6,831,20958574,2.15
20201211,0050,7,362,12763370,1.31
20201211,0050,8,205,9561618,0.98
20201211,0050,9,367,26166971,2.68
20201211,0050,10,132,18114625,1.86
20201211,0050,11,67,18850979,1.93
20201211,0050,12,14,6786000,0.69
20201211,0050,13,7,4976000,0.51
20201211,0050,14,13,11735000,1.20
20201211,0050,15,56,580104146,59.58
20201211,0050,16,1,1000,0.00
20201211,0050,17,184217,973500000,100.00
20201211,0051,1,655,132773,1.32
20201211,0051,2,1720,3137745,31.37
20201211,0051,3,130,1040186,10.40
20201211,0051,4,36,444689,4.44
20201211,0051,5,28,522000,5.22
20201211,0051,6,13,350000,3.50
20201211,0051,7,10,339673,3.39
20201211,0051,8,5,232934,2.32
20201211,0051,9,7,478000,4.78
20201211,0051,10,6,850000,8.50
20201211,0051,11,2,567000,5.67
20201211,0051,12,1,427000,4.27
20201211,0051,13,2,1478000,14.78
20201211,0051,14,0,0,0.00
20201211,0051,15,0,0,0.00
20201211,0051,16,0,0,0.00
20201211,0051,17,2615,10000000,100.00
20201211,0052,1,5008,940517,2.98
20201211,0052,2,2922,5082122,16.13
20201211,0052,3,183,1450232,4.60
20201211,0052,4,46,596884,1.89
20201211,0052,5,22,418700,1.32
20201211,0052,6,22,552901,1.75
20201211,0052,7,10,342655,1.08
20201211,0052,8,4,181000,0.57
20201211,0052,9,11,833658,2.64
20201211,0052,10,2,382000,1.21
20201211,0052,11,5,1478331,4.69
20201211,0052,12,2,902000,2.86
20201211,0052,13,0,0,0.00
20201211,0052,14,0,0,0.00
20201211,0052,15,5,18339000,58.21
20201211,0052,16,0,0,0.00
20201211,0052,17,8242,31500000,100.00
20201211,0053,1,199,24741,0.45
20201211,0053,2,751,1483259,27.02
20201211,0053,3,85,736000,13.41
20201211,0053,4,12,161000,2.93
20201211,0053,5,21,405000,7.37
20201211,0053,6,6,156000,2.84
20201211,0053,7,2,77000,1.40
20201211,0053,8,3,150000,2.73
20201211,0053,9,2,113000,2.05
20201211,0053,10,2,219000,3.99
20201211,0053,11,2,661000,12.04
20201211,0053,12,0,0,0.00
20201211,0053,13,0,0,0.00
20201211,0053,14,0,0,0.00
20201211,0053,15,1,1302000,23.72
20201211,0053,16,0,0,0.00
20201211,0053,17,1086,5488000,100.00
20201211,0054,1,125,14463,0.17
20201211,0054,2,765,1564537,19.25
20201211,0054,3,114,980000,12.06
20201211,0054,4,41,552000,6.79
20201211,0054,5,33,639000,7.86
20201211,0054,6,6,161000,1.98
20201211,0054,7,10,383000,4.71
20201211,0054,8,6,283000,3.48
20201211,0054,9,3,246000,3.02
20201211,0054,10,2,285000,3.50
20201211,0054,11,0,0,0.00
20201211,0054,12,2,870000,10.70
20201211,0054,13,0,0,0.00
20201211,0054,14,0,0,0.00
20201211,0054,15,1,2146000,26.41
20201211,0054,16,0,0,0.00
20201211,0054,17,1108,8124000,100.00
20201211,0055,1,318,61992,0.17
20201211,0055,2,2685,5728675,15.84
20201211,0055,3,501,4213360,11.65
20201211,0055,4,132,1728769,4.78
20201211,0055,5,118,2230560,6.16
20201211,0055,6,77,2047281,5.66
