資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200926,0050,1,68903,16038536,1.60
20200926,0050,2,78034,145825851,14.57
20200926,0050,3,7390,56709079,5.66
20200926,0050,4,2007,25587739,2.55
20200926,0050,5,1116,20345004,2.03
20200926,0050,6,893,22530027,2.25
20200926,0050,7,381,13459850,1.34
20200926,0050,8,228,10539863,1.05
20200926,0050,9,372,26574768,2.65
20200926,0050,10,134,18687787,1.86
20200926,0050,11,64,18804002,1.87
20200926,0050,12,16,7871000,0.78
20200926,0050,13,6,4392000,0.43
20200926,0050,14,8,7403805,0.74
20200926,0050,15,56,605730689,60.54
20200926,0050,16,0,0,0.00
20200926,0050,17,159608,1000500000,100.00
20200926,0051,1,583,108948,1.08
20200926,0051,2,1800,3293853,32.93
20200926,0051,3,143,1137190,11.37
20200926,0051,4,36,449645,4.49
20200926,0051,5,28,522000,5.22
20200926,0051,6,14,367000,3.67
20200926,0051,7,9,303430,3.03
20200926,0051,8,4,186934,1.86
20200926,0051,9,9,630000,6.30
20200926,0051,10,6,815000,8.15
20200926,0051,11,1,286000,2.86
20200926,0051,12,1,414000,4.14
20200926,0051,13,2,1486000,14.86
20200926,0051,14,0,0,0.00
20200926,0051,15,0,0,0.00
20200926,0051,16,0,0,0.00
20200926,0051,17,2636,10000000,100.00
20200926,0052,1,3297,647008,3.08
20200926,0052,2,2494,4226813,20.12
20200926,0052,3,137,1083013,5.15
20200926,0052,4,29,371249,1.76
20200926,0052,5,13,239515,1.14
20200926,0052,6,17,416341,1.98
20200926,0052,7,3,105655,0.50
20200926,0052,8,2,92000,0.43
20200926,0052,9,4,312406,1.48
20200926,0052,10,6,995000,4.73
20200926,0052,11,3,718000,3.41
20200926,0052,12,0,0,0.00
20200926,0052,13,0,0,0.00
20200926,0052,14,0,0,0.00
20200926,0052,15,3,11793000,56.15
20200926,0052,16,0,0,0.00
20200926,0052,17,6008,21000000,100.00
20200926,0053,1,134,15057,0.27
20200926,0053,2,791,1551943,28.27
20200926,0053,3,86,746000,13.59
20200926,0053,4,12,157000,2.86
20200926,0053,5,20,388000,7.06
20200926,0053,6,4,103000,1.87
20200926,0053,7,2,78000,1.42
20200926,0053,8,2,100000,1.82
20200926,0053,9,4,299000,5.44
20200926,0053,10,1,114000,2.07
20200926,0053,11,2,658000,11.98
20200926,0053,12,0,0,0.00
20200926,0053,13,0,0,0.00
20200926,0053,14,0,0,0.00
20200926,0053,15,1,1278000,23.28
20200926,0053,16,0,0,0.00
20200926,0053,17,1059,5488000,100.00
20200926,0054,1,95,8260,0.09
20200926,0054,2,797,1636740,18.97
20200926,0054,3,118,1008000,11.68
20200926,0054,4,42,566000,6.56
20200926,0054,5,33,642000,7.44
20200926,0054,6,5,134000,1.55
20200926,0054,7,9,343000,3.97
20200926,0054,8,6,287000,3.32
20200926,0054,9,6,518000,6.00
20200926,0054,10,2,285000,3.30
20200926,0054,11,2,607000,7.03
20200926,0054,12,1,428000,4.96
20200926,0054,13,0,0,0.00
20200926,0054,14,0,0,0.00
20200926,0054,15,1,2161000,25.05
20200926,0054,16,0,0,0.00
20200926,0054,17,1117,8624000,100.00
20200926,0055,1,255,45970,0.12
20200926,0055,2,2479,5335278,14.96
20200926,0055,3,453,3816968,10.70
20200926,0055,4,117,1545530,4.33
20200926,0055,5,113,2128348,5.96
20200926,0055,6,79,2096381,5.87
20200926,0055,7,42,1508000,4.22
20200926,0055,8,25,1197000,3.35
20200926,0055,9,36,2638000,7.39
20200926,0055,10,19,2427525,6.80
20200926,0055,11,8,2400000,6.73
20200926,0055,12,2,912000,2.55
20200926,0055,13,0,0,0.00
20200926,0055,14,0,0,0.00
20200926,0055,15,3,9603000,26.93
20200926,0055,16,0,0,0.00
20200926,0055,17,3631,35654000,100.00
20200926,0056,1,42163,14151259,0.73
20200926,0056,2,188157,403078974,20.85
20200926,0056,3,31573,250575249,12.96
20200926,0056,4,9933,127679214,6.60
20200926,0056,5,6102,112888723,5.83
20200926,0056,6,5052,129551947,6.70
20200926,0056,7,2257,81285736,4.20
20200926,0056,8,1422,66262477,3.42
20200926,0056,9,2216,158236311,8.18
20200926,0056,10,721,99037363,5.12
20200926,0056,11,210,57585555,2.97
20200926,0056,12,44,21603000,1.11
20200926,0056,13,20,14223664,0.73
20200926,0056,14,7,6244000,0.32
20200926,0056,15,38,420477122,21.75
20200926,0056,16,2,29846594,1.54
20200926,0056,17,289915,1933034000,101.00
20200926,0057,1,45,2479,0.04
20200926,0057,2,64,110000,1.99
20200926,0057,3,4,35000,0.63
20200926,0057,4,2,27000,0.48
20200926,0057,5,2,34000,0.61
20200926,0057,6,4,108000,1.95
20200926,0057,7,0,0,0.00
20200926,0057,8,0,0,0.00
20200926,0057,9,2,153000,2.76
20200926,0057,10,1,149000,2.69
20200926,0057,11,3,818521,14.80
20200926,0057,12,0,0,0.00
20200926,0057,13,0,0,0.00
20200926,0057,14,0,0,0.00
20200926,0057,15,2,4090000,74.00
20200926,0057,16,0,0,0.00
20200926,0057,17,129,5527000,100.00
20200926,0061,1,539,158770,0.09
20200926,0061,2,6149,14328967,8.30
20200926,0061,3,1458,12462550,7.21
20200926,0061,4,510,6751468,3.91
20200926,0061,5,406,7749450,4.48
20200926,0061,6,357,9458971,5.47
20200926,0061,7,212,7803000,4.52
20200926,0061,8,134,6395070,3.70
20200926,0061,9,265,19914000,11.53
20200926,0061,10,112,16275443,9.42
20200926,0061,11,54,14757418,8.54
20200926,0061,12,22,10954893,6.34
20200926,0061,13,13,8954000,5.18
20200926,0061,14,3,2643000,1.53
20200926,0061,15,10,34009000,19.70
20200926,0061,16,0,0,0.00
20200926,0061,17,10244,172616000,100.00
20200926,006201,1,84,17731,0.10
20200926,006201,2,931,2044811,12.43
20200926,006201,3,173,1492803,9.07
20200926,006201,4,36,466670,2.83
20200926,006201,5,36,669993,4.07
20200926,006201,6,20,531000,3.22
20200926,006201,7,8,282000,1.71
20200926,006201,8,4,184000,1.11
20200926,006201,9,5,297000,1.80
20200926,006201,10,7,1008000,6.12
20200926,006201,11,2,623992,3.79
20200926,006201,12,2,1037000,6.30
20200926,006201,13,1,738000,4.48
20200926,006201,14,0,0,0.00
20200926,006201,15,2,7053000,42.88
20200926,006201,16,0,0,0.00
20200926,006201,17,1311,16446000,100.00
20200926,006203,1,104,13776,0.12
20200926,006203,2,190,289224,2.69
20200926,006203,3,8,71000,0.66
20200926,006203,4,0,0,0.00
20200926,006203,5,3,56000,0.52
20200926,006203,6,2,43000,0.40
20200926,006203,7,2,65000,0.60
20200926,006203,8,0,0,0.00
20200926,006203,9,0,0,0.00
20200926,006203,10,0,0,0.00
20200926,006203,11,4,1180000,11.00
20200926,006203,12,1,500000,4.66
20200926,006203,13,0,0,0.00
20200926,006203,14,0,0,0.00
20200926,006203,15,2,8500000,79.30
20200926,006203,16,0,0,0.00
20200926,006203,17,316,10718000,100.00
20200926,006204,1,261,24312,1.21
20200926,006204,2,141,231331,11.56
20200926,006204,3,11,86621,4.33
20200926,006204,4,0,0,0.00
20200926,006204,5,1,20000,1.00
20200926,006204,6,2,52000,2.60
20200926,006204,7,0,0,0.00
20200926,006204,8,0,0,0.00
20200926,006204,9,2,151000,7.55
20200926,006204,10,1,136000,6.80
20200926,006204,11,0,0,0.00
20200926,006204,12,0,0,0.00
20200926,006204,13,0,0,0.00
20200926,006204,14,0,0,0.00
20200926,006204,15,1,1298736,64.93
20200926,006204,16,0,0,0.00
20200926,006204,17,420,2000000,100.00
20200926,006205,1,5942,2283412,1.44
20200926,006205,2,7001,15859919,10.01
20200926,006205,3,1325,10336302,6.52
20200926,006205,4,433,5628868,3.55
20200926,006205,5,316,5907338,3.72
20200926,006205,6,255,6575522,4.15
20200926,006205,7,113,4054480,2.55
20200926,006205,8,88,4122691,2.60
20200926,006205,9,167,12039776,7.60
20200926,006205,10,69,9783974,6.17
20200926,006205,11,24,6968753,4.39
20200926,006205,12,11,5361000,3.38
20200926,006205,13,7,5215000,3.29
20200926,006205,14,6,5570717,3.51
20200926,006205,15,12,58688248,37.05
20200926,006205,16,0,0,0.00
20200926,006205,17,15769,158396000,100.00
20200926,006206,1,1233,434551,0.59
20200926,006206,2,2709,6067035,8.33
20200926,006206,3,516,4175935,5.73
20200926,006206,4,153,2000512,2.74
20200926,006206,5,146,2750298,3.77
20200926,006206,6,107,2814954,3.86
20200926,006206,7,56,2051851,2.81
20200926,006206,8,38,1806741,2.48
20200926,006206,9,68,4932766,6.77
20200926,006206,10,19,2753360,3.78
20200926,006206,11,6,1739000,2.38
20200926,006206,12,3,1512000,2.07
20200926,006206,13,0,0,0.00
20200926,006206,14,0,0,0.00
20200926,006206,15,6,39738997,54.60
20200926,006206,16,0,0,0.00
20200926,006206,17,5060,72778000,100.00
20200926,006207,1,125,29716,0.05
20200926,006207,2,1616,3710249,6.69
20200926,006207,3,331,2737178,4.94
20200926,006207,4,145,1879274,3.39
20200926,006207,5,103,1946000,3.51
20200926,006207,6,117,3058940,5.52
20200926,006207,7,55,1972000,3.56
20200926,006207,8,44,2037742,3.67
20200926,006207,9,91,6653429,12.01
20200926,006207,10,45,6550000,11.82
20200926,006207,11,19,6030000,10.88
20200926,006207,12,5,2595000,4.68
20200926,006207,13,1,776000,1.40
20200926,006207,14,0,0,0.00
20200926,006207,15,8,15416472,27.83
20200926,006207,16,0,0,0.00
20200926,006207,17,2705,55392000,100.00
20200926,006208,1,16713,5061172,6.44
20200926,006208,2,14843,27304782,34.76
20200926,006208,3,1182,8828845,11.24
20200926,006208,4,297,3719458,4.73
20200926,006208,5,119,2138414,2.72
20200926,006208,6,102,2542024,3.23
20200926,006208,7,35,1234421,1.57
20200926,006208,8,21,975410,1.24
