資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200703,0050,1,55447,13769293,1.03
20200703,0050,2,91586,173959484,13.06
20200703,0050,3,9226,71176779,5.34
20200703,0050,4,2506,32016616,2.40
20200703,0050,5,1352,24675760,1.85
20200703,0050,6,1100,27670324,2.07
20200703,0050,7,495,17669415,1.32
20200703,0050,8,288,13344267,1.00
20200703,0050,9,456,32593817,2.44
20200703,0050,10,161,23006191,1.72
20200703,0050,11,59,17005040,1.27
20200703,0050,12,19,9096638,0.68
20200703,0050,13,8,5580000,0.41
20200703,0050,14,12,10982364,0.82
20200703,0050,15,59,858454012,64.49
20200703,0050,16,0,0,0.00
20200703,0050,17,162774,1331000000,100.00
20200703,0051,1,304,57509,0.57
20200703,0051,2,1446,2722129,27.22
20200703,0051,3,127,1016783,10.16
20200703,0051,4,31,380645,3.80
20200703,0051,5,29,542000,5.42
20200703,0051,6,12,313000,3.13
20200703,0051,7,11,365000,3.65
20200703,0051,8,5,229934,2.29
20200703,0051,9,8,518000,5.18
20200703,0051,10,4,500000,5.00
20200703,0051,11,2,550000,5.50
20200703,0051,12,3,1298000,12.98
20200703,0051,13,2,1507000,15.07
20200703,0051,14,0,0,0.00
20200703,0051,15,0,0,0.00
20200703,0051,16,0,0,0.00
20200703,0051,17,1984,10000000,100.00
20200703,0052,1,2005,496789,2.31
20200703,0052,2,939,1678757,7.80
20200703,0052,3,85,666853,3.10
20200703,0052,4,10,125559,0.58
20200703,0052,5,9,170000,0.79
20200703,0052,6,5,113000,0.52
20200703,0052,7,3,111000,0.51
20200703,0052,8,2,86000,0.40
20200703,0052,9,5,344000,1.60
20200703,0052,10,5,741042,3.44
20200703,0052,11,1,237000,1.10
20200703,0052,12,0,0,0.00
20200703,0052,13,0,0,0.00
20200703,0052,14,0,0,0.00
20200703,0052,15,2,16730000,77.81
20200703,0052,16,0,0,0.00
20200703,0052,17,3071,21500000,100.00
20200703,0053,1,72,6783,0.11
20200703,0053,2,704,1427217,23.83
20200703,0053,3,92,791000,13.20
20200703,0053,4,10,132000,2.20
20200703,0053,5,20,388000,6.47
20200703,0053,6,6,149000,2.48
20200703,0053,7,2,73000,1.21
20200703,0053,8,3,149000,2.48
20200703,0053,9,2,155000,2.58
20200703,0053,10,1,200000,3.34
20200703,0053,11,2,551000,9.20
20200703,0053,12,1,588000,9.81
20200703,0053,13,0,0,0.00
20200703,0053,14,0,0,0.00
20200703,0053,15,1,1378000,23.01
20200703,0053,16,0,0,0.00
20200703,0053,17,916,5988000,100.00
20200703,0054,1,64,5750,0.05
20200703,0054,2,845,1759208,17.37
20200703,0054,3,131,1130000,11.16
20200703,0054,4,43,585000,5.77
20200703,0054,5,36,702000,6.93
20200703,0054,6,8,209042,2.06
20200703,0054,7,11,418000,4.12
20200703,0054,8,5,237000,2.34
20200703,0054,9,5,432000,4.26
20200703,0054,10,4,603000,5.95
20200703,0054,11,2,746000,7.36
20200703,0054,12,2,891000,8.80
20200703,0054,13,0,0,0.00
20200703,0054,14,0,0,0.00
20200703,0054,15,1,2406000,23.76
20200703,0054,16,0,0,0.00
20200703,0054,17,1157,10124000,100.00
20200703,0055,1,210,42253,0.11
20200703,0055,2,2474,5353340,14.40
20200703,0055,3,468,3953816,10.64
20200703,0055,4,111,1468237,3.95
20200703,0055,5,105,1991348,5.35
20200703,0055,6,78,2074181,5.58
20200703,0055,7,44,1585300,4.26
20200703,0055,8,27,1289000,3.46
20200703,0055,9,36,2621000,7.05
20200703,0055,10,17,2260000,6.08
20200703,0055,11,9,2645525,7.12
20200703,0055,12,3,1434000,3.85
20200703,0055,13,1,798000,2.14
20200703,0055,14,0,0,0.00
20200703,0055,15,3,9638000,25.94
20200703,0055,16,0,0,0.00
20200703,0055,17,3586,37154000,100.00
20200703,0056,1,33908,11692863,0.56
20200703,0056,2,190005,413043734,20.07
20200703,0056,3,33626,267279935,12.99
20200703,0056,4,10571,136225126,6.62
20200703,0056,5,6576,121876767,5.92
20200703,0056,6,5321,136396908,6.63
20200703,0056,7,2389,86097540,4.18
20200703,0056,8,1496,69478856,3.37
20200703,0056,9,2360,168748027,8.20
20200703,0056,10,745,102552807,4.98
20200703,0056,11,210,58716378,2.85
20200703,0056,12,36,18262000,0.88
20200703,0056,13,19,13302000,0.64
20200703,0056,14,6,5330056,0.25
20200703,0056,15,40,448031003,21.78
20200703,0056,16,0,0,0.00
20200703,0056,17,287308,2057034000,100.00
20200703,0057,1,26,1479,0.02
20200703,0057,2,63,110000,1.82
20200703,0057,3,7,57000,0.94
20200703,0057,4,2,24000,0.39
20200703,0057,5,2,35000,0.58
20200703,0057,6,4,106000,1.75
20200703,0057,7,0,0,0.00
20200703,0057,8,1,49521,0.82
20200703,0057,9,1,91000,1.50
20200703,0057,10,2,346000,5.74
20200703,0057,11,1,264000,4.38
20200703,0057,12,0,0,0.00
20200703,0057,13,0,0,0.00
20200703,0057,14,1,998000,16.55
20200703,0057,15,2,3945000,65.45
20200703,0057,16,0,0,0.00
20200703,0057,17,112,6027000,100.00
20200703,0061,1,550,159464,0.06
20200703,0061,2,7405,17615749,7.46
20200703,0061,3,1898,16159715,6.84
20200703,0061,4,672,8930334,3.78
20200703,0061,5,535,10162470,4.30
20200703,0061,6,469,12435942,5.26
20200703,0061,7,267,9840226,4.16
20200703,0061,8,208,9949154,4.21
20200703,0061,9,363,26883000,11.38
20200703,0061,10,155,22813635,9.66
20200703,0061,11,73,19859418,8.41
20200703,0061,12,22,11059893,4.68
20200703,0061,13,15,10540000,4.46
20200703,0061,14,8,7062000,2.99
20200703,0061,15,19,52645000,22.29
20200703,0061,16,0,0,0.00
20200703,0061,17,12659,236116000,100.00
20200703,006201,1,82,18775,0.09
20200703,006201,2,924,2058142,10.86
20200703,006201,3,184,1588421,8.38
20200703,006201,4,43,567000,2.99
20200703,006201,5,45,847670,4.47
20200703,006201,6,28,755000,3.98
20200703,006201,7,8,288000,1.52
20200703,006201,8,2,92000,0.48
20200703,006201,9,7,432000,2.28
20200703,006201,10,4,542000,2.86
20200703,006201,11,3,828000,4.37
20200703,006201,12,2,929992,4.90
20200703,006201,13,0,0,0.00
20200703,006201,14,0,0,0.00
20200703,006201,15,3,9999000,52.77
20200703,006201,16,0,0,0.00
20200703,006201,17,1335,18946000,100.00
20200703,006203,1,41,5226,0.04
20200703,006203,2,202,319774,2.72
20200703,006203,3,11,92000,0.78
20200703,006203,4,1,12000,0.10
20200703,006203,5,6,112000,0.95
20200703,006203,6,2,43000,0.36
20200703,006203,7,3,99000,0.84
20200703,006203,8,1,42000,0.35
20200703,006203,9,2,137000,1.16
20200703,006203,10,0,0,0.00
20200703,006203,11,1,279000,2.38
20200703,006203,12,3,1403000,11.97
20200703,006203,13,1,674000,5.75
20200703,006203,14,0,0,0.00
20200703,006203,15,2,8500000,72.53
20200703,006203,16,0,0,0.00
20200703,006203,17,276,11718000,100.00
20200703,006204,1,209,17365,1.15
20200703,006204,2,146,245822,16.38
20200703,006204,3,12,94621,6.30
20200703,006204,4,1,12000,0.80
20200703,006204,5,2,40000,2.66
20200703,006204,6,2,52000,3.46
20200703,006204,7,0,0,0.00
20200703,006204,8,0,0,0.00
20200703,006204,9,2,153000,10.20
20200703,006204,10,2,271000,18.06
20200703,006204,11,0,0,0.00
20200703,006204,12,0,0,0.00
20200703,006204,13,1,614192,40.94
20200703,006204,14,0,0,0.00
20200703,006204,15,0,0,0.00
20200703,006204,16,0,0,0.00
20200703,006204,17,377,1500000,100.00
20200703,006205,1,5216,2111206,0.80
20200703,006205,2,9392,21576720,8.24
20200703,006205,3,1896,14653694,5.59
20200703,006205,4,634,8197941,3.13
20200703,006205,5,415,7690698,2.93
20200703,006205,6,373,9639649,3.68
20200703,006205,7,173,6252219,2.38
20200703,006205,8,120,5648221,2.15
20200703,006205,9,246,18089858,6.91
20200703,006205,10,85,12354962,4.72
20200703,006205,11,37,10153867,3.87
20200703,006205,12,19,9283000,3.54
20200703,006205,13,7,5265717,2.01
20200703,006205,14,6,5739000,2.19
20200703,006205,15,16,125084248,47.78
20200703,006205,16,0,0,0.00
20200703,006205,17,18635,261741000,100.00
20200703,006206,1,1163,423777,0.49
20200703,006206,2,3371,7595636,8.90
20200703,006206,3,675,5476605,6.42
20200703,006206,4,204,2653558,3.11
20200703,006206,5,167,3122596,3.66
20200703,006206,6,151,3948420,4.63
20200703,006206,7,68,2464799,2.89
20200703,006206,8,42,1997029,2.34
20200703,006206,9,91,6565012,7.69
20200703,006206,10,23,3094706,3.62
20200703,006206,11,14,3846000,4.50
20200703,006206,12,4,1952338,2.28
20200703,006206,13,2,1509000,1.76
20200703,006206,14,0,0,0.00
20200703,006206,15,5,40628524,47.64
20200703,006206,16,0,0,0.00
20200703,006206,17,5980,85278000,100.00
20200703,006207,1,126,30816,0.04
20200703,006207,2,1937,4479516,6.85
20200703,006207,3,439,3616075,5.52
20200703,006207,4,169,2171671,3.32
20200703,006207,5,130,2430000,3.71
20200703,006207,6,147,3872693,5.92
20200703,006207,7,72,2587000,3.95
20200703,006207,8,52,2434000,3.72
20200703,006207,9,102,7462429,11.41
