資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200221,0050,1,39320,9856974,1.36
20200221,0050,2,62869,117565555,16.29
20200221,0050,3,5922,45924126,6.36
20200221,0050,4,1623,20805890,2.88
20200221,0050,5,922,16888443,2.34
20200221,0050,6,746,18924657,2.62
20200221,0050,7,344,12286334,1.70
20200221,0050,8,190,8774456,1.21
20200221,0050,9,337,23866800,3.30
20200221,0050,10,127,18213984,2.52
20200221,0050,11,56,15280083,2.11
20200221,0050,12,20,10074061,1.39
20200221,0050,13,6,3925148,0.54
20200221,0050,14,8,7405000,1.02
20200221,0050,15,55,391708489,54.29
20200221,0050,16,0,0,0.00
20200221,0050,17,112545,721500000,100.00
20200221,0051,1,268,45409,0.47
20200221,0051,2,1482,2784358,29.30
20200221,0051,3,123,1003257,10.56
20200221,0051,4,31,385042,4.05
20200221,0051,5,27,506000,5.32
20200221,0051,6,15,384000,4.04
20200221,0051,7,11,380934,4.00
20200221,0051,8,3,143000,1.50
20200221,0051,9,8,561000,5.90
20200221,0051,10,4,522000,5.49
20200221,0051,11,2,438000,4.61
20200221,0051,12,2,842000,8.86
20200221,0051,13,2,1505000,15.84
20200221,0051,14,0,0,0.00
20200221,0051,15,0,0,0.00
20200221,0051,16,0,0,0.00
20200221,0051,17,1978,9500000,100.00
20200221,0052,1,1523,312393,1.07
20200221,0052,2,724,1293170,4.45
20200221,0052,3,61,491451,1.69
20200221,0052,4,10,126521,0.43
20200221,0052,5,6,114000,0.39
20200221,0052,6,5,120000,0.41
20200221,0052,7,1,33000,0.11
20200221,0052,8,3,131000,0.45
20200221,0052,9,5,358465,1.23
20200221,0052,10,2,296000,1.02
20200221,0052,11,0,0,0.00
20200221,0052,12,0,0,0.00
20200221,0052,13,0,0,0.00
20200221,0052,14,0,0,0.00
20200221,0052,15,2,25724000,88.70
20200221,0052,16,0,0,0.00
20200221,0052,17,2342,29000000,100.00
20200221,0053,1,62,6662,0.12
20200221,0053,2,683,1418338,25.84
20200221,0053,3,85,745000,13.57
20200221,0053,4,11,147000,2.67
20200221,0053,5,25,477000,8.69
20200221,0053,6,6,157000,2.86
20200221,0053,7,1,40000,0.72
20200221,0053,8,2,100000,1.82
20200221,0053,9,2,155000,2.82
20200221,0053,10,1,176000,3.20
20200221,0053,11,1,211000,3.84
20200221,0053,12,1,409000,7.45
20200221,0053,13,0,0,0.00
