資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200215,0050,1,38161,9642257,1.33
20200215,0050,2,61588,115125484,15.93
20200215,0050,3,5807,45028808,6.23
20200215,0050,4,1595,20426075,2.82
20200215,0050,5,919,16833053,2.32
20200215,0050,6,738,18728983,2.59
20200215,0050,7,334,11936293,1.65
20200215,0050,8,200,9258231,1.28
20200215,0050,9,335,23764585,3.28
20200215,0050,10,122,17569603,2.43
20200215,0050,11,53,14895750,2.06
20200215,0050,12,21,10659061,1.47
20200215,0050,13,5,3224148,0.44
20200215,0050,14,5,4620000,0.63
20200215,0050,15,57,400787669,55.47
20200215,0050,16,0,0,0.00
20200215,0050,17,109940,722500000,100.00
20200215,0051,1,267,44708,0.47
20200215,0051,2,1483,2792610,29.39
20200215,0051,3,123,1002501,10.55
20200215,0051,4,31,384914,4.05
20200215,0051,5,27,506333,5.32
20200215,0051,6,15,384000,4.04
20200215,0051,7,11,380934,4.00
20200215,0051,8,3,143000,1.50
20200215,0051,9,8,561000,5.90
20200215,0051,10,4,522000,5.49
20200215,0051,11,3,835000,8.78
20200215,0051,12,1,434000,4.56
20200215,0051,13,2,1509000,15.88
20200215,0051,14,0,0,0.00
20200215,0051,15,0,0,0.00
20200215,0051,16,0,0,0.00
20200215,0051,17,1978,9500000,100.00
20200215,0052,1,1456,297039,1.02
20200215,0052,2,701,1234522,4.25
20200215,0052,3,61,493064,1.70
20200215,0052,4,11,143521,0.49
20200215,0052,5,6,113000,0.38
20200215,0052,6,5,126000,0.43
20200215,0052,7,0,0,0.00
20200215,0052,8,2,89000,0.30
20200215,0052,9,5,366854,1.26
20200215,0052,10,3,413000,1.42
20200215,0052,11,0,0,0.00
20200215,0052,12,0,0,0.00
20200215,0052,13,0,0,0.00
20200215,0052,14,0,0,0.00
20200215,0052,15,2,25724000,88.70
20200215,0052,16,0,0,0.00
20200215,0052,17,2252,29000000,100.00
20200215,0053,1,62,6516,0.11
20200215,0053,2,676,1397484,25.46
20200215,0053,3,86,752000,13.70
20200215,0053,4,12,161000,2.93
20200215,0053,5,25,481000,8.76
20200215,0053,6,7,186000,3.38
20200215,0053,7,1,40000,0.72
20200215,0053,8,2,100000,1.82
20200215,0053,9,2,155000,2.82
20200215,0053,10,2,352000,6.41
20200215,0053,11,0,0,0.00
20200215,0053,12,1,409000,7.45
20200215,0053,13,0,0,0.00
20200215,0053,14,0,0,0.00
20200215,0053,15,1,1448000,26.38
20200215,0053,16,0,0,0.00
20200215,0053,17,877,5488000,100.00
20200215,0054,1,56,5433,0.05
20200215,0054,2,880,1860497,18.37
20200215,0054,3,137,1183000,11.68
20200215,0054,4,45,608000,6.00
20200215,0054,5,40,779000,7.69
20200215,0054,6,10,252070,2.48
20200215,0054,7,10,378000,3.73
