資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200327,0050,1,44002,10798683,1.02
20200327,0050,2,94773,183742281,17.39
20200327,0050,3,10211,78782928,7.46
20200327,0050,4,2809,35999416,3.40
20200327,0050,5,1560,28467433,2.69
20200327,0050,6,1250,31461796,2.97
20200327,0050,7,560,20031855,1.89
20200327,0050,8,339,15737387,1.49
20200327,0050,9,506,35822007,3.39
20200327,0050,10,181,25623546,2.42
20200327,0050,11,65,18519616,1.75
20200327,0050,12,17,8318825,0.78
20200327,0050,13,6,4197469,0.39
20200327,0050,14,9,8043002,0.76
20200327,0050,15,62,550453756,52.12
20200327,0050,16,0,0,0.00
20200327,0050,17,156350,1056000000,100.00
20200327,0051,1,280,48564,0.51
20200327,0051,2,1567,2936710,30.91
20200327,0051,3,131,1052982,11.08
20200327,0051,4,35,434810,4.57
20200327,0051,5,30,559000,5.88
20200327,0051,6,14,361000,3.80
20200327,0051,7,11,377934,3.97
20200327,0051,8,3,143000,1.50
20200327,0051,9,9,603000,6.34
20200327,0051,10,6,872000,9.17
20200327,0051,11,1,218000,2.29
20200327,0051,12,1,409000,4.30
20200327,0051,13,2,1484000,15.62
20200327,0051,14,0,0,0.00
20200327,0051,15,0,0,0.00
20200327,0051,16,0,0,0.00
20200327,0051,17,2090,9500000,100.00
20200327,0052,1,1699,366657,1.22
20200327,0052,2,800,1473839,4.91
20200327,0052,3,65,505500,1.68
20200327,0052,4,7,90621,0.30
20200327,0052,5,7,130000,0.43
20200327,0052,6,8,205256,0.68
20200327,0052,7,2,68000,0.22
20200327,0052,8,2,86000,0.28
20200327,0052,9,5,338000,1.12
20200327,0052,10,5,709000,2.36
20200327,0052,11,1,324127,1.08
20200327,0052,12,0,0,0.00
20200327,0052,13,0,0,0.00
20200327,0052,14,0,0,0.00
20200327,0052,15,2,25703000,85.67
20200327,0052,16,0,0,0.00
20200327,0052,17,2603,30000000,100.00
20200327,0053,1,65,6916,0.10
20200327,0053,2,698,1433084,22.08
20200327,0053,3,91,783000,12.06
20200327,0053,4,11,147000,2.26
20200327,0053,5,22,425000,6.55
20200327,0053,6,7,177000,2.72
20200327,0053,7,1,40000,0.61
20200327,0053,8,2,100000,1.54
20200327,0053,9,2,155000,2.38
20200327,0053,10,1,200000,3.08
20200327,0053,11,1,384000,5.91
20200327,0053,12,1,592000,9.12
20200327,0053,13,1,670000,10.32
20200327,0053,14,0,0,0.00
20200327,0053,15,1,1375000,21.19
20200327,0053,16,0,0,0.00
20200327,0053,17,904,6488000,100.00
20200327,0054,1,59,5595,0.05
20200327,0054,2,890,1860363,18.37
20200327,0054,3,137,1182000,11.67
20200327,0054,4,45,611000,6.03
20200327,0054,5,41,797000,7.87
20200327,0054,6,9,232000,2.29
20200327,0054,7,12,445042,4.39
20200327,0054,8,5,237000,2.34
20200327,0054,9,6,492000,4.85
20200327,0054,10,4,603000,5.95
20200327,0054,11,2,725000,7.16
20200327,0054,12,1,507000,5.00
20200327,0054,13,0,0,0.00
20200327,0054,14,0,0,0.00
20200327,0054,15,1,2427000,23.97
20200327,0054,16,0,0,0.00
20200327,0054,17,1212,10124000,100.00
20200327,0055,1,206,40888,0.11
20200327,0055,2,2501,5425136,14.80
20200327,0055,3,478,4026136,10.98
20200327,0055,4,118,1552000,4.23
20200327,0055,5,111,2096215,5.71
20200327,0055,6,79,2111000,5.75
20200327,0055,7,48,1724100,4.70
20200327,0055,8,26,1251000,3.41
20200327,0055,9,36,2641000,7.20
20200327,0055,10,17,2277525,6.21
20200327,0055,11,8,2195000,5.98
20200327,0055,12,2,927000,2.52
20200327,0055,13,1,798000,2.17
20200327,0055,14,0,0,0.00
20200327,0055,15,3,9589000,26.16
20200327,0055,16,0,0,0.00
20200327,0055,17,3634,36654000,100.00
20200327,0056,1,24810,8242490,0.36
20200327,0056,2,195282,436588701,19.34
20200327,0056,3,37999,301672304,13.36
20200327,0056,4,12316,158909353,7.04
20200327,0056,5,7659,141865149,6.28
20200327,0056,6,6359,162945301,7.21
20200327,0056,7,2954,106280178,4.70
20200327,0056,8,1815,84510690,3.74
20200327,0056,9,2774,196376384,8.70
20200327,0056,10,899,123564847,5.47
20200327,0056,11,277,75591286,3.34
20200327,0056,12,50,25069038,1.11
20200327,0056,13,15,10435859,0.46
20200327,0056,14,7,6344000,0.28
20200327,0056,15,48,418638420,18.54
20200327,0056,16,0,0,0.00
20200327,0056,17,293264,2257034000,100.00
20200327,0057,1,24,1479,0.03
20200327,0057,2,67,117000,2.58
20200327,0057,3,5,42000,0.92
20200327,0057,4,1,12000,0.26
20200327,0057,5,3,52000,1.14
20200327,0057,6,2,57000,1.25
20200327,0057,7,1,33000,0.72
20200327,0057,8,0,0,0.00
20200327,0057,9,2,170000,3.75
20200327,0057,10,1,161000,3.55
20200327,0057,11,2,529000,11.68
20200327,0057,12,1,439521,9.70
20200327,0057,13,0,0,0.00
20200327,0057,14,0,0,0.00
20200327,0057,15,1,2913000,64.34
20200327,0057,16,0,0,0.00
20200327,0057,17,110,4527000,100.00
20200327,0061,1,539,153670,0.06
20200327,0061,2,7981,18998230,7.64
20200327,0061,3,2046,17417683,7.00
20200327,0061,4,696,9232357,3.71
20200327,0061,5,580,11013788,4.43
20200327,0061,6,521,13828945,5.56
20200327,0061,7,272,10029226,4.03
20200327,0061,8,218,10457082,4.20
20200327,0061,9,386,28229154,11.35
20200327,0061,10,172,24977761,10.04
20200327,0061,11,77,21197211,8.52
20200327,0061,12,23,11450893,4.60
20200327,0061,13,17,11776000,4.73
20200327,0061,14,6,5235000,2.10
20200327,0061,15,21,54619000,21.96
20200327,0061,16,0,0,0.00
20200327,0061,17,13555,248616000,100.00
20200327,006201,1,69,12029,0.05
20200327,006201,2,1134,2578651,12.02
20200327,006201,3,234,2015658,9.39
20200327,006201,4,65,857000,3.99
20200327,006201,5,58,1071670,4.99
20200327,006201,6,31,837000,3.90
20200327,006201,7,12,427000,1.99
20200327,006201,8,4,180000,0.83
20200327,006201,9,8,524000,2.44
