資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200207,0050,1,37823,9570225,1.35
20200207,0050,2,60859,114057951,16.10
20200207,0050,3,5803,45032820,6.36
20200207,0050,4,1567,20099781,2.83
20200207,0050,5,920,16881155,2.38
20200207,0050,6,704,17903024,2.52
20200207,0050,7,333,11945325,1.68
20200207,0050,8,189,8716231,1.23
20200207,0050,9,338,23995585,3.38
20200207,0050,10,121,17388907,2.45
20200207,0050,11,53,15071123,2.12
20200207,0050,12,20,9792000,1.38
20200207,0050,13,6,3928209,0.55
20200207,0050,14,6,5467995,0.77
20200207,0050,15,52,388149669,54.82
20200207,0050,16,0,0,0.00
20200207,0050,17,108794,708000000,100.00
20200207,0051,1,264,44556,0.46
20200207,0051,2,1482,2788595,29.35
20200207,0051,3,125,1015001,10.68
20200207,0051,4,30,373914,3.93
20200207,0051,5,27,506000,5.32
20200207,0051,6,15,387000,4.07
20200207,0051,7,11,380934,4.00
20200207,0051,8,3,143000,1.50
20200207,0051,9,8,562000,5.91
20200207,0051,10,4,519000,5.46
20200207,0051,11,3,845000,8.89
20200207,0051,12,1,424000,4.46
20200207,0051,13,2,1511000,15.90
20200207,0051,14,0,0,0.00
20200207,0051,15,0,0,0.00
20200207,0051,16,0,0,0.00
20200207,0051,17,1975,9500000,100.00
20200207,0052,1,1451,295441,1.01
20200207,0052,2,711,1236317,4.26
20200207,0052,3,58,475064,1.63
20200207,0052,4,13,169521,0.58
20200207,0052,5,5,97000,0.33
20200207,0052,6,5,121803,0.42
20200207,0052,7,0,0,0.00
20200207,0052,8,2,88000,0.30
20200207,0052,9,3,191000,0.65
20200207,0052,10,4,603854,2.08
20200207,0052,11,0,0,0.00
20200207,0052,12,0,0,0.00
20200207,0052,13,0,0,0.00
20200207,0052,14,0,0,0.00
20200207,0052,15,2,25722000,88.69
20200207,0052,16,0,0,0.00
20200207,0052,17,2254,29000000,100.00
20200207,0053,1,62,6516,0.11
20200207,0053,2,678,1398484,25.48
20200207,0053,3,90,788000,14.35
20200207,0053,4,13,176000,3.20
20200207,0053,5,25,481000,8.76
20200207,0053,6,5,128000,2.33
20200207,0053,7,1,40000,0.72
20200207,0053,8,2,100000,1.82
20200207,0053,9,2,155000,2.82
20200207,0053,10,2,363000,6.61
20200207,0053,11,0,0,0.00
20200207,0053,12,1,413000,7.52
20200207,0053,13,0,0,0.00
20200207,0053,14,0,0,0.00
20200207,0053,15,1,1439000,26.22
20200207,0053,16,0,0,0.00
20200207,0053,17,882,5488000,100.00
20200207,0054,1,57,5650,0.05
20200207,0054,2,882,1868280,18.45
20200207,0054,3,138,1189000,11.74
20200207,0054,4,46,619000,6.11
20200207,0054,5,40,779000,7.69
20200207,0054,6,10,252070,2.48
20200207,0054,7,10,378000,3.73
20200207,0054,8,6,281000,2.77
20200207,0054,9,6,492000,4.85
20200207,0054,10,4,603000,5.95
20200207,0054,11,2,618000,6.10
20200207,0054,12,1,513000,5.06
20200207,0054,13,0,0,0.00
20200207,0054,14,0,0,0.00
20200207,0054,15,1,2526000,24.95
20200207,0054,16,0,0,0.00
20200207,0054,17,1203,10124000,100.00
20200207,0055,1,203,37647,0.10
20200207,0055,2,2456,5362336,14.62
20200207,0055,3,475,4030021,10.99
20200207,0055,4,117,1534000,4.18
20200207,0055,5,118,2233071,6.09
20200207,0055,6,76,2040400,5.56
20200207,0055,7,47,1679000,4.58
20200207,0055,8,26,1245000,3.39
20200207,0055,9,37,2688000,7.33
20200207,0055,10,18,2437525,6.65
20200207,0055,11,7,1965000,5.36
20200207,0055,12,2,1015000,2.76
20200207,0055,13,1,798000,2.17
20200207,0055,14,0,0,0.00
20200207,0055,15,3,9589000,26.16
20200207,0055,16,0,0,0.00
20200207,0055,17,3586,36654000,100.00
20200207,0056,1,21243,7232392,0.56
20200207,0056,2,133293,285355245,22.39
20200207,0056,3,21399,172184753,13.51
20200207,0056,4,6330,81770410,6.41
20200207,0056,5,4191,78059848,6.12
20200207,0056,6,3133,81116570,6.36
20200207,0056,7,1476,53088211,4.16
20200207,0056,8,886,41556633,3.26
20200207,0056,9,1340,96566122,7.57
20200207,0056,10,439,59779478,4.69
20200207,0056,11,162,43766173,3.43
20200207,0056,12,26,13075980,1.02
20200207,0056,13,7,5082000,0.39
20200207,0056,14,7,6616000,0.51
20200207,0056,15,37,248791185,19.52
20200207,0056,16,1,7000,0.00
20200207,0056,17,193969,1274034000,100.00
20200207,0057,1,20,479,0.01
20200207,0057,2,55,95000,2.09
20200207,0057,3,4,35000,0.77
20200207,0057,4,2,26000,0.57
20200207,0057,5,2,36000,0.79
20200207,0057,6,1,30000,0.66
20200207,0057,7,1,33000,0.72
20200207,0057,8,0,0,0.00
20200207,0057,9,2,158000,3.49
20200207,0057,10,1,149000,3.29
20200207,0057,11,4,1049521,23.18
20200207,0057,12,0,0,0.00
20200207,0057,13,0,0,0.00
20200207,0057,14,0,0,0.00
20200207,0057,15,1,2915000,64.39
20200207,0057,16,0,0,0.00
20200207,0057,17,93,4527000,100.00
20200207,0058,1,3,822,0.11
20200207,0058,2,47,81000,11.63
20200207,0058,3,5,42000,6.03
20200207,0058,4,3,35000,5.02
20200207,0058,5,1,20000,2.87
20200207,0058,6,0,0,0.00
20200207,0058,7,0,0,0.00
20200207,0058,8,1,45000,6.46
20200207,0058,9,0,0,0.00
20200207,0058,10,1,136000,19.54
20200207,0058,11,1,336178,48.30
20200207,0058,12,0,0,0.00
20200207,0058,13,0,0,0.00
20200207,0058,14,0,0,0.00
20200207,0058,15,0,0,0.00
20200207,0058,16,0,0,0.00
20200207,0058,17,62,696000,100.00
20200207,0059,1,27,2721,0.27
20200207,0059,2,86,144000,14.79
20200207,0059,3,9,83000,8.53
20200207,0059,4,3,39000,4.00
20200207,0059,5,2,36000,3.69
20200207,0059,6,1,24000,2.46
20200207,0059,7,2,66000,6.78
20200207,0059,8,0,0,0.00
20200207,0059,9,2,144279,14.82
20200207,0059,10,0,0,0.00
20200207,0059,11,0,0,0.00
20200207,0059,12,1,434000,44.60
20200207,0059,13,0,0,0.00
20200207,0059,14,0,0,0.00
20200207,0059,15,0,0,0.00
20200207,0059,16,0,0,0.00
20200207,0059,17,133,973000,100.00
20200207,0061,1,519,150640,0.05
20200207,0061,2,8556,20507987,7.19
20200207,0061,3,2297,19560895,6.86
20200207,0061,4,806,10723633,3.76
20200207,0061,5,639,12126366,4.25
20200207,0061,6,592,15724207,5.51
20200207,0061,7,321,11841226,4.15
20200207,0061,8,247,11799047,4.13
20200207,0061,9,432,31795777,11.15
20200207,0061,10,191,27755979,9.73
20200207,0061,11,93,25979418,9.11
20200207,0061,12,28,14090825,4.94
20200207,0061,13,17,11975000,4.20
20200207,0061,14,6,5327000,1.86
20200207,0061,15,26,65758000,23.06
20200207,0061,16,0,0,0.00
20200207,0061,17,14770,285116000,100.00
20200207,006201,1,67,10607,0.03
20200207,006201,2,1087,2427451,8.84
20200207,006201,3,213,1840280,6.70
20200207,006201,4,50,661670,2.41
20200207,006201,5,52,975992,3.55
20200207,006201,6,25,674000,2.45
20200207,006201,7,10,349000,1.27
20200207,006201,8,6,284000,1.03
20200207,006201,9,11,704000,2.56
20200207,006201,10,7,993000,3.61
20200207,006201,11,0,0,0.00
20200207,006201,12,1,513000,1.86
20200207,006201,13,1,667000,2.43
20200207,006201,14,0,0,0.00
20200207,006201,15,4,17346000,63.20
20200207,006201,16,0,0,0.00
20200207,006201,17,1534,27446000,100.00
20200207,006203,1,29,3175,0.02
20200207,006203,2,188,297825,2.77
20200207,006203,3,11,89000,0.83
20200207,006203,4,1,12000,0.11
20200207,006203,5,5,92000,0.85
20200207,006203,6,0,0,0.00
20200207,006203,7,3,102000,0.95
20200207,006203,8,1,42000,0.39
20200207,006203,9,0,0,0.00
20200207,006203,10,1,175000,1.63
20200207,006203,11,0,0,0.00
20200207,006203,12,3,1405000,13.10
20200207,006203,13,0,0,0.00
20200207,006203,14,0,0,0.00
20200207,006203,15,2,8500000,79.30
20200207,006203,16,0,0,0.00
20200207,006203,17,244,10718000,100.00
20200207,006204,1,124,12667,0.63
20200207,006204,2,148,256712,12.83
20200207,006204,3,13,104062,5.20
20200207,006204,4,1,12000,0.60
20200207,006204,5,2,36000,1.80
20200207,006204,6,3,82000,4.10
20200207,006204,7,0,0,0.00
20200207,006204,8,0,0,0.00
20200207,006204,9,2,145000,7.25
20200207,006204,10,0,0,0.00
20200207,006204,11,1,351559,17.57
20200207,006204,12,0,0,0.00
20200207,006204,13,0,0,0.00
20200207,006204,14,1,1000000,50.00
20200207,006204,15,0,0,0.00
20200207,006204,16,0,0,0.00
20200207,006204,17,295,2000000,100.00
20200207,006205,1,5539,2397809,0.76
20200207,006205,2,10030,23336527,7.42
20200207,006205,3,2055,16195643,5.15
20200207,006205,4,668,8699168,2.76
20200207,006205,5,502,9345315,2.97
20200207,006205,6,418,10834678,3.44
20200207,006205,7,227,8183744,2.60
20200207,006205,8,161,7579632,2.41
20200207,006205,9,277,20170610,6.41
20200207,006205,10,128,18381553,5.84
20200207,006205,11,39,11363124,3.61
20200207,006205,12,24,11750000,3.73
20200207,006205,13,6,4158182,1.32
20200207,006205,14,9,8184000,2.60
20200207,006205,15,25,153661015,48.89
20200207,006205,16,0,0,0.00
20200207,006205,17,20108,314241000,100.00
20200207,006206,1,1151,397398,0.42
20200207,006206,2,3721,8362946,8.87
20200207,006206,3,756,6225927,6.60
20200207,006206,4,247,3259128,3.45
20200207,006206,5,209,3940538,4.17
20200207,006206,6,171,4502776,4.77
20200207,006206,7,94,3372027,3.57
20200207,006206,8,61,2885630,3.06
20200207,006206,9,111,7992669,8.47
20200207,006206,10,33,4565401,4.84
20200207,006206,11,21,5796524,6.14
20200207,006206,12,6,2707723,2.87
20200207,006206,13,0,0,0.00
20200207,006206,14,1,898313,0.95
20200207,006206,15,6,39371000,41.76
20200207,006206,16,0,0,0.00
20200207,006206,17,6588,94278000,100.00
20200207,006207,1,105,27266,0.03
20200207,006207,2,2301,5368138,6.63
20200207,006207,3,562,4645449,5.74
20200207,006207,4,210,2719471,3.36
20200207,006207,5,172,3219558,3.98
20200207,006207,6,172,4485940,5.54
20200207,006207,7,86,3085749,3.81
20200207,006207,8,80,3759000,4.64
20200207,006207,9,130,9563429,11.82
20200207,006207,10,70,10341000,12.78
20200207,006207,11,36,10338000,12.78
20200207,006207,12,5,2676000,3.30
20200207,006207,13,2,1297000,1.60
