資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200918,0050,1,69047,16076063,1.55
20200918,0050,2,74487,138956408,13.47
20200918,0050,3,7023,53915486,5.22
20200918,0050,4,1944,24803664,2.40
20200918,0050,5,1080,19731323,1.91
20200918,0050,6,839,21180419,2.05
20200918,0050,7,383,13536518,1.31
20200918,0050,8,208,9618303,0.93
20200918,0050,9,361,25751886,2.49
20200918,0050,10,135,19021784,1.84
20200918,0050,11,60,17301002,1.67
20200918,0050,12,22,11041000,1.07
20200918,0050,13,6,4455000,0.43
20200918,0050,14,9,8364716,0.81
20200918,0050,15,58,647746428,62.79
20200918,0050,16,0,0,0.00
20200918,0050,17,155662,1031500000,100.00
20200918,0051,1,579,107574,1.07
20200918,0051,2,1780,3267515,32.67
20200918,0051,3,138,1095902,10.95
20200918,0051,4,36,446645,4.46
20200918,0051,5,28,522000,5.22
20200918,0051,6,15,396000,3.96
20200918,0051,7,9,303430,3.03
20200918,0051,8,4,185934,1.85
20200918,0051,9,9,627000,6.27
20200918,0051,10,6,839000,8.39
20200918,0051,11,1,310000,3.10
20200918,0051,12,1,413000,4.13
20200918,0051,13,2,1486000,14.86
20200918,0051,14,0,0,0.00
20200918,0051,15,0,0,0.00
20200918,0051,16,0,0,0.00
20200918,0051,17,2608,10000000,100.00
20200918,0052,1,3304,647598,3.15
20200918,0052,2,2329,3952823,19.28
20200918,0052,3,126,999413,4.87
20200918,0052,4,23,286249,1.39
20200918,0052,5,15,277515,1.35
20200918,0052,6,15,372341,1.81
20200918,0052,7,3,105655,0.51
20200918,0052,8,1,50000,0.24
20200918,0052,9,4,343406,1.67
20200918,0052,10,4,754000,3.67
20200918,0052,11,3,726000,3.54
20200918,0052,12,1,420000,2.04
20200918,0052,13,0,0,0.00
20200918,0052,14,1,840000,4.09
20200918,0052,15,2,10725000,52.31
20200918,0052,16,0,0,0.00
20200918,0052,17,5831,20500000,100.00
20200918,0053,1,136,15685,0.28
20200918,0053,2,783,1530315,27.88
20200918,0053,3,87,752000,13.70
20200918,0053,4,12,156000,2.84
20200918,0053,5,20,388000,7.06
20200918,0053,6,4,103000,1.87
20200918,0053,7,2,76000,1.38
20200918,0053,8,2,100000,1.82
20200918,0053,9,4,302000,5.50
20200918,0053,10,1,114000,2.07
20200918,0053,11,2,660000,12.02
20200918,0053,12,0,0,0.00
20200918,0053,13,0,0,0.00
20200918,0053,14,0,0,0.00
20200918,0053,15,1,1291000,23.52
20200918,0053,16,0,0,0.00
20200918,0053,17,1054,5488000,100.00
20200918,0054,1,93,8260,0.09
20200918,0054,2,798,1640740,19.02
20200918,0054,3,116,996000,11.54
20200918,0054,4,41,552000,6.40
20200918,0054,5,33,642000,7.44
20200918,0054,6,5,134000,1.55
20200918,0054,7,9,343000,3.97
20200918,0054,8,6,285000,3.30
20200918,0054,9,5,438000,5.07
20200918,0054,10,4,588000,6.81
20200918,0054,11,1,400000,4.63
20200918,0054,12,1,428000,4.96
20200918,0054,13,0,0,0.00
20200918,0054,14,0,0,0.00
20200918,0054,15,1,2169000,25.15
20200918,0054,16,0,0,0.00
20200918,0054,17,1113,8624000,100.00
20200918,0055,1,260,47399,0.13
20200918,0055,2,2475,5334526,14.96
20200918,0055,3,447,3775597,10.58
20200918,0055,4,116,1531419,4.29
20200918,0055,5,112,2115348,5.93
20200918,0055,6,76,2018186,5.66
20200918,0055,7,41,1472000,4.12
20200918,0055,8,26,1247000,3.49
20200918,0055,9,36,2638000,7.39
20200918,0055,10,19,2434525,6.82
20200918,0055,11,7,2079000,5.83
20200918,0055,12,3,1330000,3.73
20200918,0055,13,0,0,0.00
20200918,0055,14,0,0,0.00
20200918,0055,15,3,9631000,27.01
20200918,0055,16,0,0,0.00
20200918,0055,17,3621,35654000,100.00
20200918,0056,1,42434,14236556,0.74
20200918,0056,2,183496,391401004,20.45
20200918,0056,3,30432,241626185,12.63
20200918,0056,4,9485,121985373,6.37
20200918,0056,5,5896,109177286,5.70
20200918,0056,6,4764,122179481,6.38
20200918,0056,7,2174,78141081,4.08
20200918,0056,8,1383,64426358,3.36
20200918,0056,9,2061,147550136,7.71
20200918,0056,10,687,94301038,4.92
20200918,0056,11,194,53413027,2.79
20200918,0056,12,41,20314000,1.06
20200918,0056,13,18,12797334,0.66
20200918,0056,14,7,6343000,0.33
20200918,0056,15,39,435142141,22.74
20200918,0056,16,0,0,0.00
20200918,0056,17,283111,1913034000,100.00
20200918,0057,1,43,2154,0.03
20200918,0057,2,64,111325,2.01
20200918,0057,3,4,35000,0.63
20200918,0057,4,2,27000,0.48
20200918,0057,5,2,34000,0.61
20200918,0057,6,4,108000,1.95
20200918,0057,7,0,0,0.00
20200918,0057,8,1,50000,0.90
20200918,0057,9,1,93000,1.68
20200918,0057,10,1,153000,2.76
20200918,0057,11,3,823521,14.89
20200918,0057,12,0,0,0.00
20200918,0057,13,0,0,0.00
20200918,0057,14,0,0,0.00
20200918,0057,15,2,4090000,74.00
20200918,0057,16,0,0,0.00
20200918,0057,17,127,5527000,100.00
20200918,0061,1,542,159726,0.09
20200918,0061,2,6178,14402688,8.20
20200918,0061,3,1483,12676201,7.21
20200918,0061,4,512,6792479,3.86
20200918,0061,5,410,7822450,4.45
20200918,0061,6,354,9366971,5.33
20200918,0061,7,216,7951000,4.52
20200918,0061,8,131,6254000,3.56
20200918,0061,9,269,20124070,11.45
20200918,0061,10,114,16445104,9.36
20200918,0061,11,56,15341418,8.73
20200918,0061,12,22,10956893,6.23
20200918,0061,13,13,8955000,5.09
20200918,0061,14,2,1746000,0.99
20200918,0061,15,12,36622000,20.85
20200918,0061,16,0,0,0.00
20200918,0061,17,10314,175616000,100.00
20200918,006201,1,85,19093,0.11
20200918,006201,2,927,2051637,12.47
20200918,006201,3,171,1473803,8.96
20200918,006201,4,36,464670,2.82
20200918,006201,5,36,673805,4.09
20200918,006201,6,19,510000,3.10
20200918,006201,7,8,282000,1.71
20200918,006201,8,4,184000,1.11
20200918,006201,9,5,297000,1.80
20200918,006201,10,7,984000,5.98
20200918,006201,11,2,562992,3.42
20200918,006201,12,2,1151000,6.99
20200918,006201,13,1,738000,4.48
20200918,006201,14,0,0,0.00
20200918,006201,15,2,7054000,42.89
20200918,006201,16,0,0,0.00
20200918,006201,17,1305,16446000,100.00
20200918,006203,1,103,13716,0.12
20200918,006203,2,190,288284,2.68
20200918,006203,3,8,71000,0.66
20200918,006203,4,0,0,0.00
20200918,006203,5,3,56000,0.52
20200918,006203,6,2,43000,0.40
20200918,006203,7,2,71000,0.66
20200918,006203,8,0,0,0.00
20200918,006203,9,0,0,0.00
20200918,006203,10,0,0,0.00
20200918,006203,11,4,1175000,10.96
20200918,006203,12,1,500000,4.66
20200918,006203,13,0,0,0.00
20200918,006203,14,0,0,0.00
20200918,006203,15,2,8500000,79.30
20200918,006203,16,0,0,0.00
20200918,006203,17,315,10718000,100.00
20200918,006204,1,260,24312,1.62
20200918,006204,2,141,231331,15.42
20200918,006204,3,11,86621,5.77
20200918,006204,4,0,0,0.00
20200918,006204,5,1,20000,1.33
20200918,006204,6,2,55000,3.66
20200918,006204,7,0,0,0.00
20200918,006204,8,0,0,0.00
20200918,006204,9,2,150000,10.00
20200918,006204,10,1,136000,9.06
20200918,006204,11,0,0,0.00
20200918,006204,12,0,0,0.00
20200918,006204,13,1,796736,53.11
20200918,006204,14,0,0,0.00
20200918,006204,15,0,0,0.00
20200918,006204,16,0,0,0.00
20200918,006204,17,419,1500000,100.00
20200918,006205,1,5939,2290723,1.24
20200918,006205,2,7073,16003468,8.70
20200918,006205,3,1338,10431333,5.67
20200918,006205,4,451,5867432,3.19
20200918,006205,5,321,5999708,3.26
20200918,006205,6,252,6502624,3.53
20200918,006205,7,114,4087553,2.22
20200918,006205,8,91,4280691,2.32
20200918,006205,9,171,12315776,6.69
20200918,006205,10,68,9596078,5.21
20200918,006205,11,25,7123753,3.87
20200918,006205,12,12,5860896,3.18
20200918,006205,13,9,6633000,3.60
20200918,006205,14,6,5578717,3.03
20200918,006205,15,14,81324248,44.22
20200918,006205,16,0,0,0.00
20200918,006205,17,15884,183896000,100.00
20200918,006206,1,1233,436731,0.58
20200918,006206,2,2737,6129994,8.25
20200918,006206,3,515,4181335,5.62
20200918,006206,4,152,1989995,2.67
20200918,006206,5,152,2861075,3.85
20200918,006206,6,107,2819954,3.79
20200918,006206,7,59,2138052,2.87
20200918,006206,8,37,1763741,2.37
20200918,006206,9,70,5102766,6.86
20200918,006206,10,19,2797220,3.76
20200918,006206,11,8,2136140,2.87
20200918,006206,12,3,1519000,2.04
20200918,006206,13,0,0,0.00
20200918,006206,14,0,0,0.00
20200918,006206,15,6,40401997,54.39
20200918,006206,16,0,0,0.00
20200918,006206,17,5098,74278000,100.00
20200918,006207,1,128,29724,0.05
20200918,006207,2,1626,3741025,6.75
20200918,006207,3,334,2765178,4.99
20200918,006207,4,148,1919274,3.46
20200918,006207,5,104,1965000,3.54
20200918,006207,6,119,3110940,5.61
20200918,006207,7,55,1974000,3.56
20200918,006207,8,45,2086742,3.76
20200918,006207,9,91,6628429,11.96
20200918,006207,10,46,6837000,12.34
20200918,006207,11,19,6030000,10.88
20200918,006207,12,5,2631000,4.74
20200918,006207,13,1,716000,1.29
20200918,006207,14,0,0,0.00
20200918,006207,15,8,14957688,27.00
20200918,006207,16,0,0,0.00
20200918,006207,17,2729,55392000,100.00
20200918,006208,1,16692,5052247,6.43
20200918,006208,2,14458,26484460,33.72
20200918,006208,3,1115,8344566,10.62
20200918,006208,4,283,3533266,4.49
20200918,006208,5,123,2199462,2.80
20200918,006208,6,101,2544907,3.24
20200918,006208,7,33,1179208,1.50
20200918,006208,8,20,934410,1.18
20200918,006208,9,24,1664730,2.11
20200918,006208,10,9,1304031,1.66
20200918,006208,11,3,1069000,1.36
20200918,006208,12,1,506000,0.64
20200918,006208,13,2,1412713,1.79
20200918,006208,14,0,0,0.00
20200918,006208,15,2,22311000,28.40
20200918,006208,16,0,0,0.00
20200918,006208,17,32866,78540000,100.00
20200918,00625K,1,0,0,0.00
20200918,00625K,2,6,15000,3.98
20200918,00625K,3,1,10000,2.65
20200918,00625K,4,1,12000,3.19
20200918,00625K,5,3,53000,14.09
20200918,00625K,6,1,23000,6.11
20200918,00625K,7,1,40000,10.63
20200918,00625K,8,2,88000,23.40
20200918,00625K,9,2,135000,35.90
20200918,00625K,10,0,0,0.00
20200918,00625K,11,0,0,0.00
20200918,00625K,12,0,0,0.00
20200918,00625K,13,0,0,0.00
20200918,00625K,14,0,0,0.00
20200918,00625K,15,0,0,0.00
20200918,00625K,16,0,0,0.00
20200918,00625K,17,17,376000,100.00
20200918,00631L,1,60,7177,0.02
20200918,00631L,2,806,1638953,4.80
20200918,00631L,3,166,1297000,3.80
20200918,00631L,4,54,715000,2.09
20200918,00631L,5,38,712700,2.09
20200918,00631L,6,39,1027000,3.01
20200918,00631L,7,22,767730,2.25
20200918,00631L,8,17,763000,2.23
20200918,00631L,9,33,2415000,7.08
20200918,00631L,10,16,2390440,7.01
20200918,00631L,11,7,2101000,6.16
20200918,00631L,12,2,1034000,3.03
20200918,00631L,13,4,3087000,9.05
20200918,00631L,14,0,0,0.00
20200918,00631L,15,3,16128000,47.31
20200918,00631L,16,0,0,0.00
20200918,00631L,17,1267,34084000,100.00
20200918,00632R,1,137,26681,0.00
20200918,00632R,2,19731,56642804,0.47
20200918,00632R,3,11471,98007316,0.82
20200918,00632R,4,5121,68200334,0.57
20200918,00632R,5,5646,107148856,0.90
20200918,00632R,6,5857,155803193,1.31
20200918,00632R,7,3781,139480440,1.17
20200918,00632R,8,3197,151430541,1.27
20200918,00632R,9,7415,559230491,4.72
20200918,00632R,10,4537,665578516,5.62
20200918,00632R,11,2491,718094918,6.06
20200918,00632R,12,792,395595010,3.34
20200918,00632R,13,363,254595000,2.15
20200918,00632R,14,211,194085000,1.63
20200918,00632R,15,514,8274729900,69.89
20200918,00632R,16,0,0,0.00
20200918,00632R,17,71264,11838649000,100.00
20200918,00633L,1,75,9880,0.00
20200918,00633L,2,2756,6618725,3.18
20200918,00633L,3,879,7357829,3.53
20200918,00633L,4,351,4623748,2.22
20200918,00633L,5,295,5551000,2.66
20200918,00633L,6,289,7476000,3.59
20200918,00633L,7,153,5582000,2.68
20200918,00633L,8,116,5406722,2.59
20200918,00633L,9,301,22439652,10.79
20200918,00633L,10,130,18610000,8.94
20200918,00633L,11,78,21706000,10.43
20200918,00633L,12,22,10806428,5.19
20200918,00633L,13,17,11951000,5.74
20200918,00633L,14,9,8185836,3.93
20200918,00633L,15,24,71633180,34.44
20200918,00633L,16,0,0,0.00
20200918,00633L,17,5495,207958000,100.00
20200918,00634R,1,26,3877,0.00
20200918,00634R,2,916,2446056,1.71
20200918,00634R,3,399,3404997,2.38
20200918,00634R,4,150,1983000,1.38
20200918,00634R,5,196,3691000,2.58
20200918,00634R,6,192,5143000,3.60
20200918,00634R,7,90,3282000,2.29
20200918,00634R,8,90,4267000,2.98
20200918,00634R,9,186,13760000,9.63
20200918,00634R,10,92,13553000,9.49
20200918,00634R,11,42,12231000,8.56
20200918,00634R,12,23,11598000,8.12
20200918,00634R,13,6,4271000,2.99
20200918,00634R,14,7,6612000,4.63
20200918,00634R,15,26,56510070,39.58
20200918,00634R,16,0,0,0.00
20200918,00634R,17,2441,142756000,100.00
20200918,00635U,1,366,92900,0.12
20200918,00635U,2,4479,9786419,13.49
