資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200410,0050,1,45495,11205805,1.05
20200410,0050,2,96658,186072579,17.52
20200410,0050,3,10243,78868823,7.42
20200410,0050,4,2790,35735031,3.36
20200410,0050,5,1522,27741246,2.61
20200410,0050,6,1221,30767420,2.89
20200410,0050,7,560,20031015,1.88
20200410,0050,8,317,14677469,1.38
20200410,0050,9,512,36240041,3.41
20200410,0050,10,183,25596207,2.41
20200410,0050,11,67,19456836,1.83
20200410,0050,12,15,7318002,0.68
20200410,0050,13,5,3458000,0.32
20200410,0050,14,9,8263423,0.77
20200410,0050,15,62,556068103,52.38
20200410,0050,16,0,0,0.00
20200410,0050,17,159659,1061500000,100.00
20200410,0051,1,285,50668,0.53
20200410,0051,2,1574,2943110,30.98
20200410,0051,3,131,1051322,11.06
20200410,0051,4,34,419966,4.42
20200410,0051,5,31,580000,6.10
20200410,0051,6,14,360000,3.78
20200410,0051,7,11,377934,3.97
20200410,0051,8,3,143000,1.50
20200410,0051,9,8,544000,5.72
20200410,0051,10,5,647000,6.81
20200410,0051,11,2,485000,5.10
20200410,0051,12,1,413000,4.34
20200410,0051,13,2,1485000,15.63
20200410,0051,14,0,0,0.00
20200410,0051,15,0,0,0.00
20200410,0051,16,0,0,0.00
20200410,0051,17,2101,9500000,100.00
20200410,0052,1,1733,384974,1.28
20200410,0052,2,835,1542243,5.14
20200410,0052,3,72,558106,1.86
20200410,0052,4,7,92621,0.30
20200410,0052,5,9,167000,0.55
20200410,0052,6,6,152000,0.50
20200410,0052,7,3,102000,0.34
20200410,0052,8,1,44000,0.14
20200410,0052,9,6,407056,1.35
20200410,0052,10,6,845000,2.81
20200410,0052,11,0,0,0.00
20200410,0052,12,0,0,0.00
20200410,0052,13,0,0,0.00
20200410,0052,14,0,0,0.00
20200410,0052,15,2,25705000,85.68
20200410,0052,16,0,0,0.00
20200410,0052,17,2680,30000000,100.00
20200410,0053,1,66,7005,0.10
20200410,0053,2,694,1417995,21.85
20200410,0053,3,94,804000,12.39
20200410,0053,4,11,147000,2.26
20200410,0053,5,21,405000,6.24
20200410,0053,6,8,203000,3.12
20200410,0053,7,1,40000,0.61
20200410,0053,8,2,100000,1.54
20200410,0053,9,2,155000,2.38
20200410,0053,10,1,200000,3.08
20200410,0053,11,1,377000,5.81
20200410,0053,12,1,561000,8.64
20200410,0053,13,1,691000,10.65
20200410,0053,14,0,0,0.00
20200410,0053,15,1,1380000,21.27
20200410,0053,16,0,0,0.00
20200410,0053,17,904,6488000,100.00
20200410,0054,1,60,6678,0.06
20200410,0054,2,895,1879280,18.56
20200410,0054,3,137,1182000,11.67
20200410,0054,4,45,609000,6.01
20200410,0054,5,41,797000,7.87
20200410,0054,6,11,287042,2.83
20200410,0054,7,10,378000,3.73
20200410,0054,8,5,237000,2.34
20200410,0054,9,6,492000,4.85
20200410,0054,10,4,603000,5.95
20200410,0054,11,2,724000,7.15
20200410,0054,12,1,500000,4.93
20200410,0054,13,0,0,0.00
20200410,0054,14,0,0,0.00
20200410,0054,15,1,2429000,23.99
20200410,0054,16,0,0,0.00
20200410,0054,17,1218,10124000,100.00
20200410,0055,1,209,41528,0.11
20200410,0055,2,2520,5453688,14.87
20200410,0055,3,479,4030787,10.99
20200410,0055,4,118,1554000,4.23
20200410,0055,5,110,2077873,5.66
20200410,0055,6,77,2043024,5.57
20200410,0055,7,47,1696100,4.62
20200410,0055,8,27,1295000,3.53
20200410,0055,9,34,2491000,6.79
20200410,0055,10,18,2401000,6.55
20200410,0055,11,8,2271000,6.19
20200410,0055,12,2,926000,2.52
20200410,0055,13,1,798000,2.17
20200410,0055,14,0,0,0.00
20200410,0055,15,3,9575000,26.12
20200410,0055,16,0,0,0.00
20200410,0055,17,3653,36654000,100.00
20200410,0056,1,25584,8574324,0.38
20200410,0056,2,197168,438186772,19.49
20200410,0056,3,37750,299706796,13.33
20200410,0056,4,12082,155829485,6.93
20200410,0056,5,7520,139169328,6.19
20200410,0056,6,6275,160470319,7.13
20200410,0056,7,2940,105846601,4.70
20200410,0056,8,1757,81720027,3.63
20200410,0056,9,2706,191516549,8.51
20200410,0056,10,892,122291965,5.43
20200410,0056,11,273,74486512,3.31
20200410,0056,12,50,25212987,1.12
20200410,0056,13,20,14166054,0.63
20200410,0056,14,2,1810000,0.08
20200410,0056,15,47,429046281,19.08
20200410,0056,16,0,0,0.00
20200410,0056,17,295066,2248034000,100.00
20200410,0057,1,24,1479,0.03
20200410,0057,2,66,119000,2.62
20200410,0057,3,3,26000,0.57
20200410,0057,4,3,35000,0.77
20200410,0057,5,3,53000,1.17
20200410,0057,6,2,57000,1.25
20200410,0057,7,1,33000,0.72
