資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200117,0050,1,37103,9402818,1.40
20200117,0050,2,50611,94816590,14.19
20200117,0050,3,4896,38145430,5.71
20200117,0050,4,1344,17258874,2.58
20200117,0050,5,752,13750330,2.05
20200117,0050,6,632,16098634,2.40
20200117,0050,7,292,10472106,1.56
20200117,0050,8,176,8096161,1.21
20200117,0050,9,305,21416536,3.20
20200117,0050,10,108,15544691,2.32
20200117,0050,11,51,14329616,2.14
20200117,0050,12,21,10406734,1.55
20200117,0050,13,8,5475312,0.81
20200117,0050,14,4,3677061,0.55
20200117,0050,15,51,389109107,58.24
20200117,0050,16,0,0,0.00
20200117,0050,17,96354,668000000,100.00
20200117,0051,1,260,42292,0.44
20200117,0051,2,1464,2768575,29.14
20200117,0051,3,126,1018313,10.71
20200117,0051,4,31,386886,4.07
20200117,0051,5,26,491000,5.16
20200117,0051,6,14,372000,3.91
20200117,0051,7,11,376934,3.96
20200117,0051,8,3,143000,1.50
20200117,0051,9,7,466000,4.90
20200117,0051,10,5,636000,6.69
20200117,0051,11,2,435000,4.57
20200117,0051,12,2,833000,8.76
20200117,0051,13,2,1531000,16.11
20200117,0051,14,0,0,0.00
20200117,0051,15,0,0,0.00
20200117,0051,16,0,0,0.00
20200117,0051,17,1953,9500000,100.00
20200117,0052,1,1357,273682,0.94
20200117,0052,2,670,1179792,4.06
20200117,0052,3,52,433116,1.49
20200117,0052,4,9,121521,0.41
20200117,0052,5,5,95000,0.32
20200117,0052,6,4,91635,0.31
20200117,0052,7,1,34000,0.11
20200117,0052,8,0,0,0.00
20200117,0052,9,4,247000,0.85
20200117,0052,10,3,484000,1.66
20200117,0052,11,1,314254,1.08
20200117,0052,12,0,0,0.00
20200117,0052,13,0,0,0.00
20200117,0052,14,0,0,0.00
20200117,0052,15,2,25726000,88.71
20200117,0052,16,0,0,0.00
20200117,0052,17,2108,29000000,100.00
20200117,0053,1,61,6303,0.11
20200117,0053,2,663,1378697,25.12
20200117,0053,3,88,763000,13.90
20200117,0053,4,12,159000,2.89
20200117,0053,5,26,498000,9.07
20200117,0053,6,4,101000,1.84
20200117,0053,7,2,71000,1.29
20200117,0053,8,2,100000,1.82
20200117,0053,9,2,155000,2.82
20200117,0053,10,2,345000,6.28
20200117,0053,11,0,0,0.00
20200117,0053,12,1,420000,7.65
20200117,0053,13,0,0,0.00
20200117,0053,14,0,0,0.00
20200117,0053,15,1,1491000,27.16
20200117,0053,16,0,0,0.00
20200117,0053,17,864,5488000,100.00
20200117,0054,1,56,5285,0.05
20200117,0054,2,886,1873645,18.50
20200117,0054,3,139,1198000,11.83
20200117,0054,4,46,618000,6.10
20200117,0054,5,40,779000,7.69
20200117,0054,6,10,252070,2.48
20200117,0054,7,10,378000,3.73
20200117,0054,8,6,281000,2.77
20200117,0054,9,6,492000,4.85
20200117,0054,10,5,749000,7.39
20200117,0054,11,1,400000,3.95
20200117,0054,12,1,520000,5.13
20200117,0054,13,0,0,0.00
20200117,0054,14,0,0,0.00
20200117,0054,15,1,2578000,25.46
20200117,0054,16,0,0,0.00
20200117,0054,17,1207,10124000,100.00
20200117,0055,1,207,39825,0.10
20200117,0055,2,2437,5354047,14.60
20200117,0055,3,475,4041416,11.02
20200117,0055,4,112,1478087,4.03
20200117,0055,5,119,2254700,6.15
20200117,0055,6,78,2084400,5.68
20200117,0055,7,46,1648000,4.49
20200117,0055,8,25,1199000,3.27
20200117,0055,9,38,2776000,7.57
20200117,0055,10,16,2144525,5.85
20200117,0055,11,8,2190000,5.97
20200117,0055,12,2,1076000,2.93
20200117,0055,13,1,798000,2.17
20200117,0055,14,0,0,0.00
20200117,0055,15,3,9570000,26.10
20200117,0055,16,0,0,0.00
20200117,0055,17,3567,36654000,100.00
20200117,0056,1,21217,7131497,0.65
20200117,0056,2,116251,246423997,22.52
20200117,0056,3,18122,146386526,13.38
20200117,0056,4,5388,69512765,6.35
20200117,0056,5,3543,66227885,6.05
20200117,0056,6,2709,70126786,6.40
20200117,0056,7,1259,45293764,4.14
20200117,0056,8,758,35433538,3.23
20200117,0056,9,1173,84463623,7.72
20200117,0056,10,374,50954254,4.65
20200117,0056,11,147,39785828,3.63
20200117,0056,12,19,9693038,0.88
20200117,0056,13,5,3528000,0.32
20200117,0056,14,9,8119000,0.74
20200117,0056,15,32,211568975,19.33
20200117,0056,16,2,615476,0.05
20200117,0056,17,171006,1094034000,100.00
20200117,0057,1,20,479,0.01
20200117,0057,2,55,95000,2.09
20200117,0057,3,4,35000,0.77
20200117,0057,4,2,24000,0.53
20200117,0057,5,2,36000,0.79
20200117,0057,6,1,30000,0.66
20200117,0057,7,1,33000,0.72
20200117,0057,8,0,0,0.00
20200117,0057,9,2,162000,3.57
20200117,0057,10,1,158000,3.49
20200117,0057,11,4,1038521,22.94
20200117,0057,12,0,0,0.00
20200117,0057,13,0,0,0.00
20200117,0057,14,0,0,0.00
20200117,0057,15,1,2915000,64.39
20200117,0057,16,0,0,0.00
20200117,0057,17,93,4527000,100.00
20200117,0058,1,3,822,0.11
20200117,0058,2,47,81000,11.63
20200117,0058,3,5,42000,6.03
20200117,0058,4,3,35000,5.02
20200117,0058,5,1,20000,2.87
20200117,0058,6,0,0,0.00
20200117,0058,7,0,0,0.00
20200117,0058,8,1,45000,6.46
20200117,0058,9,0,0,0.00
20200117,0058,10,1,136000,19.54
20200117,0058,11,1,336178,48.30
20200117,0058,12,0,0,0.00
20200117,0058,13,0,0,0.00
20200117,0058,14,0,0,0.00
20200117,0058,15,0,0,0.00
20200117,0058,16,0,0,0.00
20200117,0058,17,62,696000,100.00
20200117,0059,1,27,2721,0.27
20200117,0059,2,86,144000,14.79
20200117,0059,3,9,83000,8.53
20200117,0059,4,3,39000,4.00
20200117,0059,5,2,36000,3.69
20200117,0059,6,1,24000,2.46
20200117,0059,7,2,66000,6.78
20200117,0059,8,0,0,0.00
20200117,0059,9,2,144279,14.82
20200117,0059,10,0,0,0.00
20200117,0059,11,0,0,0.00
20200117,0059,12,1,434000,44.60
20200117,0059,13,0,0,0.00
20200117,0059,14,0,0,0.00
20200117,0059,15,0,0,0.00
