資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200904,0050,1,65100,15294465,1.48
20200904,0050,2,77186,143951527,13.95
20200904,0050,3,7303,56051460,5.43
20200904,0050,4,2038,26093898,2.52
20200904,0050,5,1117,20401062,1.97
20200904,0050,6,877,22183656,2.15
20200904,0050,7,400,14161134,1.37
20200904,0050,8,221,10248782,0.99
20200904,0050,9,386,27370457,2.65
20200904,0050,10,145,20656218,2.00
20200904,0050,11,63,18553040,1.79
20200904,0050,12,20,9717986,0.94
20200904,0050,13,10,7208000,0.69
20200904,0050,14,10,9323000,0.90
20200904,0050,15,56,630285315,61.10
20200904,0050,16,0,0,0.00
20200904,0050,17,154932,1031500000,100.00
20200904,0051,1,564,96423,0.91
20200904,0051,2,1800,3281880,31.25
20200904,0051,3,139,1115576,10.62
20200904,0051,4,36,443645,4.22
20200904,0051,5,29,542112,5.16
20200904,0051,6,14,368000,3.50
20200904,0051,7,11,370430,3.52
20200904,0051,8,4,185934,1.77
20200904,0051,9,8,527000,5.01
20200904,0051,10,6,808000,7.69
20200904,0051,11,1,329000,3.13
20200904,0051,12,2,949000,9.03
20200904,0051,13,2,1483000,14.12
20200904,0051,14,0,0,0.00
20200904,0051,15,0,0,0.00
20200904,0051,16,0,0,0.00
20200904,0051,17,2616,10500000,100.00
20200904,0052,1,3009,587165,2.93
20200904,0052,2,2509,4276964,21.38
20200904,0052,3,126,977062,4.88
20200904,0052,4,23,295548,1.47
20200904,0052,5,12,222244,1.11
20200904,0052,6,11,267210,1.33
20200904,0052,7,5,165655,0.82
20200904,0052,8,1,50000,0.25
20200904,0052,9,5,357000,1.78
20200904,0052,10,6,991000,4.95
20200904,0052,11,2,578152,2.89
20200904,0052,12,1,511000,2.55
20200904,0052,13,0,0,0.00
20200904,0052,14,0,0,0.00
20200904,0052,15,2,10721000,53.60
20200904,0052,16,0,0,0.00
20200904,0052,17,5712,20000000,100.00
20200904,0053,1,123,12582,0.22
20200904,0053,2,799,1572418,28.65
20200904,0053,3,87,754000,13.73
20200904,0053,4,12,159000,2.89
20200904,0053,5,23,447000,8.14
20200904,0053,6,4,103000,1.87
20200904,0053,7,2,73000,1.33
20200904,0053,8,2,100000,1.82
20200904,0053,9,3,209000,3.80
20200904,0053,10,1,114000,2.07
20200904,0053,11,2,651000,11.86
20200904,0053,12,0,0,0.00
20200904,0053,13,0,0,0.00
20200904,0053,14,0,0,0.00
20200904,0053,15,1,1293000,23.56
20200904,0053,16,0,0,0.00
20200904,0053,17,1059,5488000,100.00
