資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20201030,0050,1,77050,17689787,1.89
20201030,0050,2,75960,141339500,15.10
20201030,0050,3,7169,55023481,5.88
20201030,0050,4,1930,24656631,2.63
20201030,0050,5,1063,19410982,2.07
20201030,0050,6,838,21167795,2.26
20201030,0050,7,365,12915060,1.38
20201030,0050,8,202,9357995,1.00
20201030,0050,9,362,25828265,2.76
20201030,0050,10,131,18261034,1.95
20201030,0050,11,62,18099691,1.93
20201030,0050,12,13,6206616,0.66
20201030,0050,13,8,5753000,0.61
20201030,0050,14,13,12032997,1.28
20201030,0050,15,53,547757166,58.55
20201030,0050,16,0,0,0.00
20201030,0050,17,165219,935500000,100.00
20201030,0051,1,615,120760,1.20
20201030,0051,2,1793,3293079,32.93
20201030,0051,3,139,1112152,11.12
20201030,0051,4,36,446645,4.46
20201030,0051,5,29,542000,5.42
20201030,0051,6,15,386000,3.86
20201030,0051,7,10,336430,3.36
20201030,0051,8,5,231934,2.31
20201030,0051,9,7,485000,4.85
20201030,0051,10,6,870000,8.70
20201030,0051,11,1,270000,2.70
20201030,0051,12,1,420000,4.20
20201030,0051,13,2,1486000,14.86
20201030,0051,14,0,0,0.00
20201030,0051,15,0,0,0.00
20201030,0051,16,0,0,0.00
20201030,0051,17,2659,10000000,100.00
20201030,0052,1,3860,766261,2.64
20201030,0052,2,2490,4196390,14.47
20201030,0052,3,153,1202175,4.14
20201030,0052,4,33,429124,1.47
20201030,0052,5,19,357479,1.23
20201030,0052,6,15,367737,1.26
20201030,0052,7,3,106000,0.36
20201030,0052,8,1,43000,0.14
20201030,0052,9,4,323000,1.11
20201030,0052,10,8,1233000,4.25
20201030,0052,11,2,622000,2.14
20201030,0052,12,1,506233,1.74
20201030,0052,13,0,0,0.00
20201030,0052,14,0,0,0.00
20201030,0052,15,6,18847601,64.99
20201030,0052,16,0,0,0.00
20201030,0052,17,6595,29000000,100.00
20201030,0053,1,155,18342,0.33
20201030,0053,2,756,1478658,26.94
20201030,0053,3,85,732000,13.33
20201030,0053,4,13,171000,3.11
20201030,0053,5,20,388000,7.06
20201030,0053,6,4,103000,1.87
20201030,0053,7,3,116000,2.11
20201030,0053,8,2,100000,1.82
20201030,0053,9,2,137000,2.49
20201030,0053,10,2,291000,5.30
20201030,0053,11,2,664000,12.09
20201030,0053,12,0,0,0.00
20201030,0053,13,0,0,0.00
20201030,0053,14,0,0,0.00
20201030,0053,15,1,1289000,23.48
20201030,0053,16,0,0,0.00
20201030,0053,17,1045,5488000,100.00
20201030,0054,1,109,10332,0.12
20201030,0054,2,791,1629668,20.05
