資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200724,0050,1,58728,14452559,1.24
20200724,0050,2,80175,150650816,12.98
20200724,0050,3,7826,60303963,5.19
20200724,0050,4,2101,26852211,2.31
20200724,0050,5,1193,21772638,1.87
20200724,0050,6,948,23894793,2.05
20200724,0050,7,433,15423324,1.32
20200724,0050,8,245,11381506,0.98
20200724,0050,9,398,28591478,2.46
20200724,0050,10,142,20532842,1.76
20200724,0050,11,59,16793022,1.44
20200724,0050,12,19,9271411,0.79
20200724,0050,13,9,6305000,0.54
20200724,0050,14,11,10183000,0.87
20200724,0050,15,56,744091437,64.11
20200724,0050,16,0,0,0.00
20200724,0050,17,152343,1160500000,100.00
20200724,0051,1,388,65042,0.65
20200724,0051,2,1741,3149135,31.49
20200724,0051,3,134,1079062,10.79
20200724,0051,4,30,369645,3.69
20200724,0051,5,30,560182,5.60
20200724,0051,6,12,310000,3.10
20200724,0051,7,12,406000,4.06
20200724,0051,8,4,185934,1.85
20200724,0051,9,7,466000,4.66
20200724,0051,10,6,819000,8.19
20200724,0051,11,2,662000,6.62
20200724,0051,12,1,418000,4.18
20200724,0051,13,2,1510000,15.10
20200724,0051,14,0,0,0.00
20200724,0051,15,0,0,0.00
20200724,0051,16,0,0,0.00
20200724,0051,17,2369,10000000,100.00
20200724,0052,1,2118,516262,2.64
20200724,0052,2,939,1656867,8.49
20200724,0052,3,79,649115,3.32
20200724,0052,4,13,171416,0.87
20200724,0052,5,6,113000,0.57
20200724,0052,6,6,134655,0.69
20200724,0052,7,3,108000,0.55
20200724,0052,8,1,41000,0.21
20200724,0052,9,3,197000,1.01
20200724,0052,10,6,905685,4.64
20200724,0052,11,1,269000,1.37
20200724,0052,12,0,0,0.00
20200724,0052,13,0,0,0.00
20200724,0052,14,0,0,0.00
20200724,0052,15,2,14738000,75.57
20200724,0052,16,0,0,0.00
20200724,0052,17,3177,19500000,100.00
20200724,0053,1,81,8732,0.14
20200724,0053,2,712,1459268,24.36
20200724,0053,3,89,775000,12.94
20200724,0053,4,12,158000,2.63
20200724,0053,5,20,388000,6.47
20200724,0053,6,6,152000,2.53
20200724,0053,7,1,40000,0.66
20200724,0053,8,3,150000,2.50
20200724,0053,9,2,155000,2.58
20200724,0053,10,1,200000,3.34
20200724,0053,11,2,635000,10.60
20200724,0053,12,1,525000,8.76
20200724,0053,13,0,0,0.00
20200724,0053,14,0,0,0.00
20200724,0053,15,1,1342000,22.41
20200724,0053,16,0,0,0.00
20200724,0053,17,931,5988000,100.00
20200724,0054,1,68,5065,0.05
20200724,0054,2,831,1718893,17.86
20200724,0054,3,126,1089000,11.31
20200724,0054,4,41,552042,5.73
20200724,0054,5,35,682000,7.08
20200724,0054,6,6,161000,1.67
20200724,0054,7,9,343000,3.56
20200724,0054,8,5,237000,2.46
20200724,0054,9,6,487000,5.06
20200724,0054,10,3,405000,4.20
20200724,0054,11,2,658000,6.83
20200724,0054,12,2,982000,10.20
20200724,0054,13,0,0,0.00
20200724,0054,14,0,0,0.00
20200724,0054,15,1,2304000,23.94
20200724,0054,16,0,0,0.00
20200724,0054,17,1135,9624000,100.00
20200724,0055,1,216,42191,0.11
20200724,0055,2,2456,5306326,14.28
20200724,0055,3,458,3860354,10.39
20200724,0055,4,115,1520328,4.09
20200724,0055,5,109,2063348,5.55
20200724,0055,6,75,1995181,5.37
20200724,0055,7,42,1501300,4.04
20200724,0055,8,28,1332000,3.58
20200724,0055,9,36,2614000,7.03
20200724,0055,10,17,2197447,5.91
20200724,0055,11,8,2268525,6.10
20200724,0055,12,3,1433000,3.85
20200724,0055,13,2,1423000,3.83
