資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200131,0050,1,37226,9420656,1.45
20200131,0050,2,54304,102254998,15.75
20200131,0050,3,5308,41261512,6.35
20200131,0050,4,1452,18630818,2.87
20200131,0050,5,856,15716040,2.42
20200131,0050,6,674,17136606,2.64
20200131,0050,7,302,10846485,1.67
20200131,0050,8,183,8455057,1.30
20200131,0050,9,323,22721267,3.50
20200131,0050,10,117,16936943,2.60
20200131,0050,11,49,13776182,2.12
20200131,0050,12,20,9780507,1.50
20200131,0050,13,10,6666139,1.02
20200131,0050,14,5,4465061,0.68
20200131,0050,15,46,357931729,55.15
20200131,0050,16,1,7000000,1.07
20200131,0050,17,100875,649000000,101.00
20200131,0051,1,261,43345,0.45
20200131,0051,2,1486,2810364,29.58
20200131,0051,3,126,1020270,10.73
20200131,0051,4,30,373886,3.93
20200131,0051,5,27,508201,5.34
20200131,0051,6,14,367000,3.86
20200131,0051,7,11,380934,4.00
20200131,0051,8,3,143000,1.50
20200131,0051,9,7,466000,4.90
20200131,0051,10,5,636000,6.69
20200131,0051,11,3,824000,8.67
20200131,0051,12,1,420000,4.42
20200131,0051,13,2,1507000,15.86
20200131,0051,14,0,0,0.00
20200131,0051,15,0,0,0.00
20200131,0051,16,0,0,0.00
20200131,0051,17,1976,9500000,100.00
20200131,0052,1,1385,284008,0.97
20200131,0052,2,691,1203511,4.15
20200131,0052,3,60,497426,1.71
20200131,0052,4,11,146521,0.50
20200131,0052,5,5,96000,0.33
20200131,0052,6,4,91720,0.31
20200131,0052,7,1,40000,0.13
20200131,0052,8,1,47000,0.16
20200131,0052,9,3,186000,0.64
20200131,0052,10,3,480000,1.65
20200131,0052,11,1,205814,0.70
20200131,0052,12,0,0,0.00
20200131,0052,13,0,0,0.00
20200131,0052,14,0,0,0.00
20200131,0052,15,2,25722000,88.69
20200131,0052,16,0,0,0.00
20200131,0052,17,2167,29000000,100.00
20200131,0053,1,61,6516,0.11
20200131,0053,2,672,1393484,25.39
20200131,0053,3,90,787000,14.34
20200131,0053,4,12,161000,2.93
20200131,0053,5,25,481000,8.76
20200131,0053,6,4,101000,1.84
20200131,0053,7,2,72000,1.31
20200131,0053,8,2,100000,1.82
20200131,0053,9,2,155000,2.82
20200131,0053,10,2,380000,6.92
20200131,0053,11,0,0,0.00
20200131,0053,12,1,408000,7.43
20200131,0053,13,0,0,0.00
20200131,0053,14,0,0,0.00
20200131,0053,15,1,1443000,26.29
20200131,0053,16,0,0,0.00
20200131,0053,17,874,5488000,100.00
20200131,0054,1,56,5404,0.05
20200131,0054,2,882,1867526,18.44
20200131,0054,3,138,1189000,11.74
20200131,0054,4,46,617000,6.09
20200131,0054,5,39,759000,7.49
20200131,0054,6,10,252070,2.48
20200131,0054,7,10,378000,3.73
20200131,0054,8,6,281000,2.77
20200131,0054,9,6,492000,4.85
20200131,0054,10,4,603000,5.95
20200131,0054,11,2,629000,6.21
20200131,0054,12,1,513000,5.06
20200131,0054,13,0,0,0.00
20200131,0054,14,0,0,0.00
20200131,0054,15,1,2538000,25.06
20200131,0054,16,0,0,0.00
20200131,0054,17,1201,10124000,100.00
20200131,0055,1,204,38305,0.10
20200131,0055,2,2455,5366888,14.64
20200131,0055,3,477,4054600,11.06
20200131,0055,4,112,1481000,4.04
20200131,0055,5,117,2214862,6.04
20200131,0055,6,78,2089400,5.70
20200131,0055,7,46,1648000,4.49
20200131,0055,8,25,1199000,3.27
20200131,0055,9,37,2670000,7.28
20200131,0055,10,17,2252945,6.14
20200131,0055,11,8,2250000,6.13
20200131,0055,12,2,1013000,2.76
20200131,0055,13,1,798000,2.17
20200131,0055,14,0,0,0.00
20200131,0055,15,3,9578000,26.13
20200131,0055,16,0,0,0.00
20200131,0055,17,3582,36654000,100.00
20200131,0056,1,20998,7112084,0.64
20200131,0056,2,124939,266986650,24.24
20200131,0056,3,19963,160773529,14.60
20200131,0056,4,6002,77482172,7.03
20200131,0056,5,3941,73484766,6.67
20200131,0056,6,2954,76388175,6.93
20200131,0056,7,1421,51187499,4.64
20200131,0056,8,849,39720252,3.60
20200131,0056,9,1277,92314830,8.38
20200131,0056,10,413,56018228,5.08
20200131,0056,11,157,42430672,3.85
20200131,0056,12,19,9826550,0.89
20200131,0056,13,7,4974000,0.45
20200131,0056,14,6,5645000,0.51
20200131,0056,15,35,240055895,21.80
20200131,0056,16,3,103366302,9.38
20200131,0056,17,182981,1101034000,109.00
20200131,0057,1,20,479,0.01
20200131,0057,2,56,96000,2.12
20200131,0057,3,4,35000,0.77
20200131,0057,4,2,24000,0.53
20200131,0057,5,2,36000,0.79
20200131,0057,6,1,30000,0.66
20200131,0057,7,1,33000,0.72
20200131,0057,8,0,0,0.00
20200131,0057,9,2,155000,3.42
20200131,0057,10,1,147000,3.24
20200131,0057,11,4,1057521,23.36
20200131,0057,12,0,0,0.00
20200131,0057,13,0,0,0.00
20200131,0057,14,0,0,0.00
20200131,0057,15,1,2913000,64.34
20200131,0057,16,0,0,0.00
20200131,0057,17,94,4527000,100.00
20200131,0058,1,3,822,0.11
20200131,0058,2,47,81000,11.63
20200131,0058,3,5,42000,6.03
20200131,0058,4,3,35000,5.02
20200131,0058,5,1,20000,2.87
20200131,0058,6,0,0,0.00
20200131,0058,7,0,0,0.00
20200131,0058,8,1,45000,6.46
20200131,0058,9,0,0,0.00
20200131,0058,10,1,136000,19.54
20200131,0058,11,1,336178,48.30
20200131,0058,12,0,0,0.00
20200131,0058,13,0,0,0.00
20200131,0058,14,0,0,0.00
20200131,0058,15,0,0,0.00
20200131,0058,16,0,0,0.00
20200131,0058,17,62,696000,100.00
20200131,0059,1,27,2721,0.27
20200131,0059,2,86,144000,14.79
20200131,0059,3,9,83000,8.53
20200131,0059,4,3,39000,4.00
20200131,0059,5,2,36000,3.69
20200131,0059,6,1,24000,2.46
20200131,0059,7,2,66000,6.78
20200131,0059,8,0,0,0.00
20200131,0059,9,2,144279,14.82
20200131,0059,10,0,0,0.00
20200131,0059,11,0,0,0.00
20200131,0059,12,1,434000,44.60
20200131,0059,13,0,0,0.00
20200131,0059,14,0,0,0.00
20200131,0059,15,0,0,0.00
20200131,0059,16,0,0,0.00
20200131,0059,17,133,973000,100.00
20200131,0061,1,522,152988,0.05
20200131,0061,2,8504,20441083,7.04
20200131,0061,3,2284,19490436,6.71
20200131,0061,4,803,10677050,3.68
20200131,0061,5,653,12365402,4.26
20200131,0061,6,592,15757217,5.43
