資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200717,0050,1,58293,14416225,1.20
20200717,0050,2,83384,157389432,13.15
20200717,0050,3,8160,62860763,5.25
20200717,0050,4,2227,28414743,2.37
20200717,0050,5,1235,22537825,1.88
20200717,0050,6,984,24826378,2.07
20200717,0050,7,450,15983827,1.33
20200717,0050,8,261,12097293,1.01
20200717,0050,9,413,29450372,2.46
20200717,0050,10,147,21099602,1.76
20200717,0050,11,59,16874424,1.41
20200717,0050,12,19,9142411,0.76
20200717,0050,13,9,6514763,0.54
20200717,0050,14,10,9186000,0.76
20200717,0050,15,61,765205942,63.98
20200717,0050,16,0,0,0.00
20200717,0050,17,155712,1196000000,100.00
20200717,0051,1,369,64923,0.64
20200717,0051,2,1691,3074650,30.74
20200717,0051,3,131,1057848,10.57
20200717,0051,4,31,381645,3.81
20200717,0051,5,30,560000,5.60
20200717,0051,6,12,309000,3.09
20200717,0051,7,11,366000,3.66
20200717,0051,8,5,226934,2.26
20200717,0051,9,8,518000,5.18
20200717,0051,10,6,861000,8.61
20200717,0051,11,2,655000,6.55
20200717,0051,12,1,418000,4.18
20200717,0051,13,2,1507000,15.07
20200717,0051,14,0,0,0.00
20200717,0051,15,0,0,0.00
20200717,0051,16,0,0,0.00
20200717,0051,17,2299,10000000,100.00
20200717,0052,1,2123,519226,2.41
20200717,0052,2,948,1673773,7.78
20200717,0052,3,74,606747,2.82
20200717,0052,4,16,209914,0.97
20200717,0052,5,7,131655,0.61
20200717,0052,6,5,112000,0.52
20200717,0052,7,2,78000,0.36
20200717,0052,8,2,84000,0.39
20200717,0052,9,4,289000,1.34
20200717,0052,10,5,788685,3.66
20200717,0052,11,1,271000,1.26
20200717,0052,12,0,0,0.00
20200717,0052,13,0,0,0.00
20200717,0052,14,0,0,0.00
20200717,0052,15,2,16736000,77.84
20200717,0052,16,0,0,0.00
20200717,0052,17,3189,21500000,100.00
20200717,0053,1,83,8837,0.14
20200717,0053,2,707,1436163,23.98
20200717,0053,3,89,774000,12.92
20200717,0053,4,11,147000,2.45
20200717,0053,5,21,404000,6.74
20200717,0053,6,6,154000,2.57
20200717,0053,7,1,40000,0.66
20200717,0053,8,3,149000,2.48
20200717,0053,9,2,155000,2.58
20200717,0053,10,1,200000,3.34
20200717,0053,11,2,612000,10.22
20200717,0053,12,1,545000,9.10
20200717,0053,13,0,0,0.00
20200717,0053,14,0,0,0.00
20200717,0053,15,1,1363000,22.76
20200717,0053,16,0,0,0.00
20200717,0053,17,928,5988000,100.00
20200717,0054,1,68,6065,0.06
20200717,0054,2,834,1734893,18.02
20200717,0054,3,126,1092000,11.34
20200717,0054,4,42,569000,5.91
20200717,0054,5,36,702000,7.29
20200717,0054,6,7,183042,1.90
20200717,0054,7,9,343000,3.56
20200717,0054,8,5,237000,2.46
20200717,0054,9,6,487000,5.06
20200717,0054,10,3,405000,4.20
20200717,0054,11,2,602000,6.25
20200717,0054,12,2,951000,9.88
20200717,0054,13,0,0,0.00
20200717,0054,14,0,0,0.00
20200717,0054,15,1,2312000,24.02
20200717,0054,16,0,0,0.00
20200717,0054,17,1141,9624000,100.00
20200717,0055,1,215,42980,0.11
20200717,0055,2,2457,5324796,14.33
20200717,0055,3,460,3888068,10.46
20200717,0055,4,112,1478237,3.97
20200717,0055,5,109,2065348,5.55
20200717,0055,6,77,2048181,5.51
20200717,0055,7,42,1504865,4.05
20200717,0055,8,27,1288000,3.46
20200717,0055,9,37,2714000,7.30
20200717,0055,10,16,2097000,5.64
20200717,0055,11,8,2258525,6.07
20200717,0055,12,3,1433000,3.85
20200717,0055,13,2,1416000,3.81
20200717,0055,14,0,0,0.00
20200717,0055,15,3,9595000,25.82
20200717,0055,16,0,0,0.00
20200717,0055,17,3568,37154000,100.00
20200717,0056,1,36351,12539917,0.62
20200717,0056,2,182734,395045607,19.57
20200717,0056,3,31849,253156489,12.54
20200717,0056,4,9910,127560532,6.32
20200717,0056,5,6141,113900102,5.64
20200717,0056,6,4957,127272379,6.30
20200717,0056,7,2238,80684927,3.99
20200717,0056,8,1424,66244203,3.28
20200717,0056,9,2157,153771342,7.61
20200717,0056,10,697,95534901,4.73
20200717,0056,11,204,57987629,2.87
20200717,0056,12,32,16333000,0.80
20200717,0056,13,14,9928000,0.49
20200717,0056,14,8,7137000,0.35
20200717,0056,15,40,500942972,24.82
20200717,0056,16,1,5000,0.00
20200717,0056,17,278756,2018034000,100.00
20200717,0057,1,28,2479,0.04
20200717,0057,2,64,107000,1.77
20200717,0057,3,5,43000,0.71
20200717,0057,4,1,12000,0.19
20200717,0057,5,3,51000,0.84
20200717,0057,6,4,106000,1.75
20200717,0057,7,0,0,0.00
20200717,0057,8,0,0,0.00
20200717,0057,9,1,96000,1.59
20200717,0057,10,1,156000,2.58
20200717,0057,11,2,503000,8.34
20200717,0057,12,2,962521,15.97
20200717,0057,13,0,0,0.00
20200717,0057,14,0,0,0.00
20200717,0057,15,2,3988000,66.16
20200717,0057,16,0,0,0.00
20200717,0057,17,113,6027000,100.00
20200717,0061,1,555,161957,0.07
20200717,0061,2,6920,16349538,7.68
20200717,0061,3,1681,14346791,6.74
20200717,0061,4,590,7855339,3.69
20200717,0061,5,477,9075696,4.26
20200717,0061,6,414,10963488,5.15
20200717,0061,7,235,8704154,4.09
20200717,0061,8,165,7903000,3.71
20200717,0061,9,306,22821887,10.73
20200717,0061,10,130,19046510,8.95
20200717,0061,11,61,16634747,7.82
20200717,0061,12,24,12006893,5.64
20200717,0061,13,15,10467000,4.92
20200717,0061,14,4,3532000,1.66
20200717,0061,15,14,52747000,24.80
20200717,0061,16,0,0,0.00
20200717,0061,17,11591,212616000,100.00
20200717,006201,1,80,16639,0.09
20200717,006201,2,924,2033874,11.02
20200717,006201,3,190,1626825,8.81
20200717,006201,4,37,475000,2.57
20200717,006201,5,40,752670,4.08
20200717,006201,6,25,699000,3.78
20200717,006201,7,8,289000,1.56
20200717,006201,8,3,142000,0.76
20200717,006201,9,6,338000,1.83
20200717,006201,10,5,639000,3.46
20200717,006201,11,2,511000,2.77
20200717,006201,12,3,1542992,8.36
20200717,006201,13,0,0,0.00
20200717,006201,14,0,0,0.00
20200717,006201,15,3,9380000,50.85
20200717,006201,16,0,0,0.00
20200717,006201,17,1326,18446000,100.00
20200717,006203,1,58,7226,0.06
20200717,006203,2,191,293774,2.50
20200717,006203,3,11,92000,0.78
20200717,006203,4,0,0,0.00
20200717,006203,5,3,56000,0.47
20200717,006203,6,2,43000,0.36
20200717,006203,7,2,68000,0.58
20200717,006203,8,1,42000,0.35
20200717,006203,9,2,150000,1.28
20200717,006203,10,0,0,0.00
20200717,006203,11,1,374000,3.19
20200717,006203,12,3,1403000,11.97
20200717,006203,13,1,689000,5.87
20200717,006203,14,0,0,0.00
20200717,006203,15,2,8500000,72.53
20200717,006203,16,0,0,0.00
20200717,006203,17,277,11718000,100.00
20200717,006204,1,222,19117,1.27
20200717,006204,2,140,235708,15.71
20200717,006204,3,13,102621,6.84
20200717,006204,4,1,12000,0.80
20200717,006204,5,1,20000,1.33
20200717,006204,6,2,52000,3.46
20200717,006204,7,0,0,0.00
20200717,006204,8,0,0,0.00
20200717,006204,9,3,221000,14.73
20200717,006204,10,1,140000,9.33
20200717,006204,11,0,0,0.00
20200717,006204,12,0,0,0.00
20200717,006204,13,1,697554,46.50
20200717,006204,14,0,0,0.00
20200717,006204,15,0,0,0.00
20200717,006204,16,0,0,0.00
20200717,006204,17,384,1500000,100.00
20200717,006205,1,5761,2265336,0.99
20200717,006205,2,7933,18128374,7.95
20200717,006205,3,1593,12389540,5.44
20200717,006205,4,545,7022316,3.08
20200717,006205,5,357,6630698,2.91
20200717,006205,6,312,8031773,3.52
20200717,006205,7,138,5008208,2.19
20200717,006205,8,110,5171642,2.27
20200717,006205,9,214,15369717,6.74
20200717,006205,10,78,11033583,4.84
20200717,006205,11,33,9208805,4.04
20200717,006205,12,13,6373000,2.79
20200717,006205,13,6,4479000,1.96
20200717,006205,14,7,6390760,2.80
20200717,006205,15,18,110243248,48.40
20200717,006205,16,0,0,0.00
20200717,006205,17,17118,227746000,100.00
20200717,006206,1,1265,458769,0.55
20200717,006206,2,3027,6852263,8.22
20200717,006206,3,609,4969200,5.96
20200717,006206,4,187,2439830,2.92
20200717,006206,5,154,2913813,3.49
20200717,006206,6,124,3259166,3.91
20200717,006206,7,65,2389218,2.86
20200717,006206,8,37,1771806,2.12
20200717,006206,9,83,6074939,7.29
20200717,006206,10,20,2650706,3.18
20200717,006206,11,14,3809000,4.57
20200717,006206,12,5,2515766,3.02
20200717,006206,13,1,608000,0.73
20200717,006206,14,1,868000,1.04
20200717,006206,15,5,41697524,50.07
20200717,006206,16,0,0,0.00
20200717,006206,17,5597,83278000,100.00
20200717,006207,1,126,28887,0.04
20200717,006207,2,1792,4151307,6.98
20200717,006207,3,397,3273233,5.51
20200717,006207,4,143,1829284,3.08
20200717,006207,5,119,2226000,3.74
20200717,006207,6,142,3700498,6.23
20200717,006207,7,59,2112000,3.55
20200717,006207,8,47,2201562,3.70
20200717,006207,9,101,7357429,12.38
20200717,006207,10,54,7968000,13.41
20200717,006207,11,23,7056000,11.88
20200717,006207,12,4,1998000,3.36
20200717,006207,13,3,2013000,3.38
20200717,006207,14,1,966000,1.62
20200717,006207,15,6,12510800,21.06
20200717,006207,16,0,0,0.00
20200717,006207,17,3017,59392000,100.00
20200717,006208,1,12928,4331492,5.65
20200717,006208,2,12249,22952489,29.98
20200717,006208,3,1045,7891786,10.31
20200717,006208,4,237,2948065,3.85
20200717,006208,5,119,2147605,2.80
20200717,006208,6,96,2430211,3.17
20200717,006208,7,30,1077123,1.40
20200717,006208,8,15,673825,0.88
20200717,006208,9,27,1779921,2.32
20200717,006208,10,14,1720811,2.24
20200717,006208,11,2,742000,0.96
20200717,006208,12,1,447000,0.58
20200717,006208,13,0,0,0.00
20200717,006208,14,0,0,0.00
20200717,006208,15,4,27397672,35.79
20200717,006208,16,0,0,0.00
20200717,006208,17,26767,76540000,100.00
20200717,00625K,1,0,0,0.00
20200717,00625K,2,7,20000,3.80
20200717,00625K,3,1,10000,1.90
20200717,00625K,4,1,12000,2.28
20200717,00625K,5,3,53000,10.07
20200717,00625K,6,1,23000,4.37
20200717,00625K,7,1,40000,7.60
20200717,00625K,8,0,0,0.00
20200717,00625K,9,2,121000,23.00
20200717,00625K,10,0,0,0.00
20200717,00625K,11,1,247000,46.95
20200717,00625K,12,0,0,0.00
20200717,00625K,13,0,0,0.00
20200717,00625K,14,0,0,0.00
20200717,00625K,15,0,0,0.00
20200717,00625K,16,0,0,0.00
20200717,00625K,17,17,526000,100.00
20200717,00631L,1,61,7545,0.02
20200717,00631L,2,861,1763090,6.06
20200717,00631L,3,155,1244000,4.27
20200717,00631L,4,52,676050,2.32
20200717,00631L,5,45,846000,2.90
20200717,00631L,6,43,1132000,3.89
20200717,00631L,7,24,882100,3.03
20200717,00631L,8,24,1106000,3.80
20200717,00631L,9,21,1504000,5.17
20200717,00631L,10,12,1750000,6.01
20200717,00631L,11,12,3175000,10.91
20200717,00631L,12,3,1547000,5.31
20200717,00631L,13,1,760000,2.61
20200717,00631L,14,1,978215,3.36
20200717,00631L,15,4,11717000,40.28
20200717,00631L,16,1,4000,0.01
20200717,00631L,17,1319,29084000,100.00
20200717,00632R,1,132,25186,0.00
20200717,00632R,2,18496,52867515,0.58
20200717,00632R,3,10673,90890485,1.00
20200717,00632R,4,4798,63796914,0.70
20200717,00632R,5,5238,99336438,1.10
20200717,00632R,6,5422,143856079,1.59
20200717,00632R,7,3617,132840530,1.47
20200717,00632R,8,2977,140706117,1.56
20200717,00632R,9,6783,509554290,5.65
20200717,00632R,10,4100,601544607,6.67
20200717,00632R,11,2267,650283939,7.21
20200717,00632R,12,757,374864000,4.16
20200717,00632R,13,293,204142000,2.26
20200717,00632R,14,202,184946000,2.05
20200717,00632R,15,458,5761494900,63.93
20200717,00632R,16,0,0,0.00
20200717,00632R,17,66213,9011149000,100.00
20200717,00633L,1,81,12374,0.00
20200717,00633L,2,2730,6425696,3.09
20200717,00633L,3,862,7169307,3.45
20200717,00633L,4,302,3964000,1.91
20200717,00633L,5,277,5212000,2.51
20200717,00633L,6,309,7961500,3.83
20200717,00633L,7,147,5344000,2.57
20200717,00633L,8,124,5790722,2.79
20200717,00633L,9,278,20894652,10.07
20200717,00633L,10,136,19700000,9.49
20200717,00633L,11,75,21399000,10.31
20200717,00633L,12,18,8683480,4.18
20200717,00633L,13,15,10658000,5.13
