資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200624,0050,1,54372,13530397,1.02
20200624,0050,2,94293,179166084,13.63
20200624,0050,3,9530,73577212,5.59
20200624,0050,4,2558,32730160,2.49
20200624,0050,5,1400,25525209,1.94
20200624,0050,6,1116,28059180,2.13
20200624,0050,7,498,17793341,1.35
20200624,0050,8,299,13865735,1.05
20200624,0050,9,469,33467161,2.54
20200624,0050,10,162,23324371,1.77
20200624,0050,11,58,16825660,1.28
20200624,0050,12,22,10621896,0.80
20200624,0050,13,7,4932005,0.37
20200624,0050,14,12,11064096,0.84
20200624,0050,15,60,829529493,63.13
20200624,0050,16,1,12000,0.00
20200624,0050,17,164856,1314000000,100.00
20200624,0051,1,301,57061,0.57
20200624,0051,2,1459,2736858,27.36
20200624,0051,3,128,1024305,10.24
20200624,0051,4,32,394645,3.94
20200624,0051,5,28,523197,5.23
20200624,0051,6,13,335000,3.35
20200624,0051,7,11,364000,3.64
20200624,0051,8,5,230934,2.30
20200624,0051,9,8,518000,5.18
20200624,0051,10,4,500000,5.00
20200624,0051,11,3,951000,9.51
20200624,0051,12,2,861000,8.61
20200624,0051,13,2,1504000,15.04
20200624,0051,14,0,0,0.00
20200624,0051,15,0,0,0.00
20200624,0051,16,0,0,0.00
20200624,0051,17,1996,10000000,100.00
20200624,0052,1,1962,481367,2.23
20200624,0052,2,943,1691643,7.86
20200624,0052,3,84,659279,3.06
20200624,0052,4,9,113746,0.52
20200624,0052,5,10,186000,0.86
20200624,0052,6,7,160000,0.74
20200624,0052,7,1,39000,0.18
20200624,0052,8,3,127000,0.59
20200624,0052,9,6,420965,1.95
20200624,0052,10,4,599000,2.78
20200624,0052,11,1,294000,1.36
20200624,0052,12,0,0,0.00
20200624,0052,13,0,0,0.00
20200624,0052,14,0,0,0.00
20200624,0052,15,2,16728000,77.80
20200624,0052,16,0,0,0.00
20200624,0052,17,3032,21500000,100.00
20200624,0053,1,70,6641,0.10
20200624,0053,2,708,1425359,21.96
20200624,0053,3,92,793000,12.22
20200624,0053,4,10,132000,2.03
20200624,0053,5,21,407000,6.27
20200624,0053,6,6,149000,2.29
20200624,0053,7,2,74000,1.14
20200624,0053,8,3,147000,2.26
20200624,0053,9,2,155000,2.38
20200624,0053,10,1,200000,3.08
20200624,0053,11,1,326000,5.02
20200624,0053,12,1,599000,9.23
20200624,0053,13,1,699000,10.77
20200624,0053,14,0,0,0.00
20200624,0053,15,1,1375000,21.19
20200624,0053,16,0,0,0.00
20200624,0053,17,919,6488000,100.00
20200624,0054,1,63,5065,0.05
20200624,0054,2,860,1802893,17.80
20200624,0054,3,134,1157000,11.42
20200624,0054,4,43,585000,5.77
20200624,0054,5,37,719000,7.10
20200624,0054,6,8,209042,2.06
20200624,0054,7,11,410000,4.04
20200624,0054,8,5,237000,2.34
20200624,0054,9,5,432000,4.26
20200624,0054,10,4,603000,5.95
20200624,0054,11,3,1078000,10.64
20200624,0054,12,1,481000,4.75
20200624,0054,13,0,0,0.00
20200624,0054,14,0,0,0.00
20200624,0054,15,1,2405000,23.75
20200624,0054,16,0,0,0.00
20200624,0054,17,1175,10124000,100.00
20200624,0055,1,209,42040,0.11
20200624,0055,2,2496,5408241,14.55
20200624,0055,3,470,3968669,10.68
20200624,0055,4,110,1452237,3.90
20200624,0055,5,107,2028348,5.45
20200624,0055,6,78,2074181,5.58
20200624,0055,7,45,1620300,4.36
20200624,0055,8,26,1246000,3.35
20200624,0055,9,35,2520000,6.78
20200624,0055,10,18,2360459,6.35
20200624,0055,11,9,2559525,6.88
20200624,0055,12,3,1432000,3.85
20200624,0055,13,1,798000,2.14
20200624,0055,14,0,0,0.00
20200624,0055,15,3,9644000,25.95
20200624,0055,16,0,0,0.00
20200624,0055,17,3610,37154000,100.00
20200624,0056,1,33195,11459886,0.55
20200624,0056,2,193148,420485102,20.46
20200624,0056,3,34557,274717244,13.36
20200624,0056,4,10872,140175218,6.82
20200624,0056,5,6802,126060816,6.13
20200624,0056,6,5490,140739703,6.84
20200624,0056,7,2459,88612332,4.31
20200624,0056,8,1552,72086008,3.50
20200624,0056,9,2389,170308292,8.28
20200624,0056,10,785,108641401,5.28
20200624,0056,11,214,59495574,2.89
20200624,0056,12,39,19753248,0.96
20200624,0056,13,16,11406000,0.55
20200624,0056,14,7,6314474,0.30
20200624,0056,15,40,404778702,19.69
20200624,0056,16,0,0,0.00
20200624,0056,17,291565,2055034000,100.00
20200624,0057,1,26,1479,0.02
20200624,0057,2,65,114000,2.26
20200624,0057,3,6,49000,0.97
